,Customer ID,Total Unique Visits,First Visit Timestamp,Last Visit Timestamp,Channel,Geo Location,Total Unique Devices,Device Type,Total Unique Cookies,Exit Page,Total Sponsored Listings Viewed,Total Homepage Promos Seen,Total Product Searches Viewed,Total Session Cost,Avg Session Cost,Total Session Duration,Avg Session Duration,Total Page Views,Avg Page Views
494,U1494,12,2025-03-15 01:10:38,2025-05-06 00:28:13,referral,Algeria,12,desktop,12,home,9,8,7,23.09,1.9241666666666666,0.0,,0,0.0
495,U1495,7,2025-03-04 08:01:37,2025-05-22 10:36:37,social,Cameroon,7,desktop,7,product,5,1,3,9.1,1.3,0.0,,3,0.42857142857142855
496,U1496,6,2025-03-21 22:37:45,2025-05-22 07:12:45,email,Romania,6,tablet,6,blog,2,3,3,10.059999999999999,1.6766666666666665,0.0,,3,0.5
497,U1497,10,2025-03-15 19:49:19,2025-05-30 17:23:11,paid,Austria,10,tablet,10,home,2,6,3,10.49,1.049,0.0,,2,0.2
498,U1498,8,2025-03-03 02:15:07,2025-05-22 09:11:26,organic,Cayman Islands,8,desktop,8,blog,0,5,3,6.41,0.80125,0.0,,0,0.0
499,U1499,9,2025-03-13 17:01:14,2025-05-23 03:12:44,paid,Barbados,9,mobile,9,category,3,3,6,15.54,1.7266666666666666,0.0,,2,0.2222222222222222
500,U1500,3,2025-04-26 08:23:31,2025-05-18 03:57:11,social,Gibraltar,3,desktop,3,category,1,0,0,0.84,0.27999999999999997,0.0,,1,0.3333333333333333
501,U1501,6,2025-03-14 08:32:24,2025-05-22 12:12:00,referral,Austria,6,desktop,6,blog,3,0,3,9.64,1.6066666666666667,0.0,,4,0.6666666666666666
502,U1502,10,2025-03-01 21:16:49,2025-05-23 08:17:19,organic,Bosnia and Herzegovina,10,mobile,10,landing,3,2,2,12.01,1.201,0.0,,2,0.2
503,U1503,6,2025-03-10 07:48:26,2025-05-29 21:42:08,social,Azerbaijan,6,desktop,6,category,0,0,2,1.78,0.2966666666666667,0.0,,2,0.3333333333333333
504,U1504,9,2025-03-04 07:12:32,2025-04-30 20:57:06,paid,British Indian Ocean Territory (Chagos Archipelago),9,mobile,9,home,0,0,3,3.3899999999999997,0.37666666666666665,0.0,,3,0.3333333333333333
505,U1505,6,2025-03-17 17:55:25,2025-05-17 05:14:31,organic,Gabon,6,tablet,6,landing,0,3,3,3.1900000000000004,0.5316666666666667,0.0,,0,0.0
506,U1506,6,2025-03-27 17:17:59,2025-05-23 23:21:11,referral,Benin,6,tablet,6,blog,4,2,2,10.0,1.6666666666666667,0.0,,0,0.0
507,U1507,11,2025-03-03 05:39:22,2025-05-07 08:29:54,organic,Algeria,11,mobile,11,landing,3,4,8,18.58,1.689090909090909,0.0,,6,0.5454545454545454
508,U1508,4,2025-04-07 06:41:28,2025-05-02 14:01:08,paid,Cocos (Keeling) Islands,4,mobile,4,landing,1,1,1,5.64,1.41,0.0,,1,0.25
509,U1509,6,2025-03-07 03:57:42,2025-05-28 05:50:42,paid,Brunei Darussalam,6,desktop,6,blog,2,6,2,8.86,1.4766666666666666,0.0,,0,0.0
510,U1510,9,2025-03-02 22:00:44,2025-05-18 20:33:16,organic,Svalbard & Jan Mayen Islands,9,tablet,9,home,3,4,4,14.89,1.6544444444444446,0.0,,4,0.4444444444444444
511,U1511,2,2025-03-13 01:08:56,2025-05-13 02:35:22,email,Pakistan,2,desktop,2,blog,0,0,0,0.99,0.495,0.0,,1,0.5
512,U1512,6,2025-03-01 12:24:20,2025-05-23 16:36:48,paid,Cocos (Keeling) Islands,6,tablet,6,blog,3,1,1,5.61,0.935,0.0,,3,0.5
513,U1513,11,2025-03-04 19:12:36,2025-05-13 02:46:38,organic,British Virgin Islands,11,mobile,11,category,7,7,4,22.83,2.075454545454545,0.0,,4,0.36363636363636365
514,U1514,7,2025-03-05 11:34:30,2025-05-16 00:03:37,social,Afghanistan,7,desktop,7,blog,1,1,4,5.77,0.8242857142857142,0.0,,3,0.42857142857142855
515,U1515,7,2025-03-10 14:42:28,2025-05-07 11:42:13,email,Burundi,7,desktop,7,category,0,3,1,3.36,0.48,0.0,,3,0.42857142857142855
516,U1516,9,2025-03-14 00:43:38,2025-05-20 20:09:48,referral,Cuba,9,desktop,9,product,2,4,7,11.93,1.3255555555555556,0.0,,5,0.5555555555555556
517,U1517,10,2025-03-16 20:33:42,2025-05-10 18:56:11,paid,Belarus,10,tablet,10,landing,4,6,4,22.7,2.27,0.0,,7,0.7
518,U1518,9,2025-03-07 20:24:43,2025-05-11 03:15:22,email,Cambodia,9,tablet,9,home,3,0,7,6.92,0.7688888888888888,0.0,,0,0.0
519,U1519,4,2025-03-16 22:14:53,2025-05-19 18:23:30,referral,Cape Verde,4,desktop,4,blog,0,0,3,0.24,0.06,0.0,,0,0.0
520,U1520,8,2025-03-03 12:22:27,2025-05-06 09:47:13,organic,Bahrain,8,desktop,8,blog,2,2,3,8.58,1.0725,0.0,,4,0.5
521,U1521,8,2025-03-10 12:13:57,2025-05-28 06:41:43,email,Honduras,8,tablet,8,category,3,3,2,5.51,0.68875,0.0,,2,0.25
522,U1522,6,2025-03-18 01:29:01,2025-05-29 20:53:16,organic,British Virgin Islands,6,tablet,6,home,1,0,4,5.8,0.9666666666666667,0.0,,5,0.8333333333333334
523,U1523,3,2025-04-21 08:33:59,2025-05-24 00:31:27,email,Bhutan,3,tablet,3,blog,1,2,2,7.4,2.466666666666667,0.0,,1,0.3333333333333333
524,U1524,4,2025-03-17 13:52:13,2025-05-27 01:09:36,referral,Australia,4,desktop,4,blog,3,3,1,8.809999999999999,2.2024999999999997,0.0,,1,0.25
525,U1525,4,2025-03-18 12:59:50,2025-05-18 06:18:51,referral,Ghana,4,desktop,4,product,1,1,3,3.85,0.9625,0.0,,3,0.75
526,U1526,11,2025-03-01 22:07:50,2025-05-22 11:46:53,organic,Cambodia,11,desktop,11,product,6,4,5,13.91,1.2645454545454546,0.0,,4,0.36363636363636365
527,U1527,5,2025-03-06 03:11:00,2025-05-15 11:46:18,referral,Egypt,5,desktop,5,product,4,5,4,18.14,3.628,0.0,,3,0.6
528,U1528,4,2025-04-10 14:34:42,2025-05-17 12:34:02,social,Cocos (Keeling) Islands,4,desktop,4,blog,0,4,1,6.04,1.51,0.0,,1,0.25
529,U1529,5,2025-03-27 18:42:50,2025-05-29 16:38:16,social,France,5,desktop,5,product,1,1,4,4.05,0.8099999999999999,0.0,,1,0.2
530,U1530,4,2025-03-09 10:35:24,2025-05-01 17:08:14,organic,Gambia,4,desktop,4,home,2,2,4,4.48,1.12,0.0,,2,0.5
531,U1531,11,2025-03-08 10:42:29,2025-05-30 06:05:57,organic,Azerbaijan,11,mobile,11,landing,6,2,4,18.869999999999997,1.7154545454545451,0.0,,6,0.5454545454545454
532,U1532,10,2025-03-02 00:55:13,2025-05-10 22:52:52,email,Burkina Faso,10,desktop,10,category,5,5,8,21.009999999999998,2.101,0.0,,3,0.3
533,U1533,2,2025-03-19 11:09:39,2025-05-20 17:17:47,organic,New Zealand,2,desktop,2,category,0,1,1,0.89,0.445,0.0,,0,0.0
534,U1534,5,2025-03-01 16:59:15,2025-05-11 17:57:19,social,Ecuador,5,desktop,5,blog,3,3,3,14.25,2.85,0.0,,3,0.6
535,U1535,6,2025-03-17 08:42:31,2025-05-29 08:49:29,email,Armenia,6,mobile,6,landing,0,2,2,4.84,0.8066666666666666,0.0,,2,0.3333333333333333
536,U1536,5,2025-03-17 23:20:47,2025-05-30 07:29:20,referral,Belarus,5,mobile,5,category,2,0,3,3.44,0.688,0.0,,0,0.0
537,U1537,14,2025-03-05 22:37:15,2025-05-28 17:52:46,organic,Estonia,14,desktop,14,category,3,6,14,16.61,1.1864285714285714,0.0,,5,0.35714285714285715
538,U1538,4,2025-03-22 02:43:33,2025-05-11 15:43:28,paid,Afghanistan,4,desktop,4,home,2,2,0,3.64,0.91,0.0,,0,0.0
539,U1539,12,2025-03-01 13:43:38,2025-05-30 19:40:24,organic,Albania,12,desktop,12,landing,0,6,7,11.06,0.9216666666666667,0.0,,7,0.5833333333333334
540,U1540,13,2025-03-01 16:06:09,2025-05-28 15:41:54,organic,Cape Verde,13,desktop,13,category,4,6,5,14.84,1.1415384615384616,0.0,,4,0.3076923076923077
541,U1541,6,2025-03-27 03:56:16,2025-05-26 14:57:40,email,Botswana,6,desktop,6,landing,6,3,0,16.65,2.775,0.0,,3,0.5
542,U1542,5,2025-03-16 17:06:04,2025-05-21 11:50:40,email,Albania,5,mobile,5,landing,2,0,4,4.9,0.9800000000000001,0.0,,1,0.2
543,U1543,10,2025-03-04 21:48:14,2025-05-27 11:28:37,referral,Antigua and Barbuda,10,tablet,10,product,3,5,7,16.07,1.607,0.0,,8,0.8
544,U1544,4,2025-03-26 19:21:28,2025-05-17 15:42:57,paid,British Indian Ocean Territory (Chagos Archipelago),4,desktop,4,category,2,2,3,7.41,1.8525,0.0,,1,0.25
545,U1545,9,2025-03-11 15:41:45,2025-05-29 16:03:13,email,Brunei Darussalam,9,tablet,9,blog,8,6,6,27.5,3.0555555555555554,0.0,,2,0.2222222222222222
546,U1546,5,2025-03-02 07:48:15,2025-05-16 23:09:18,referral,Angola,5,desktop,5,product,2,0,5,1.61,0.322,0.0,,0,0.0
547,U1547,9,2025-03-06 01:15:41,2025-05-20 13:39:26,social,Algeria,9,desktop,9,home,0,3,0,4.88,0.5422222222222222,0.0,,3,0.3333333333333333
548,U1548,12,2025-03-11 00:09:30,2025-05-23 21:39:16,social,Brazil,12,desktop,12,landing,8,4,6,22.7,1.8916666666666666,0.0,,6,0.5
549,U1549,8,2025-03-04 17:24:00,2025-05-01 14:26:20,email,British Indian Ocean Territory (Chagos Archipelago),8,desktop,8,landing,1,1,2,6.82,0.8525,0.0,,6,0.75
550,U1550,13,2025-03-02 17:09:14,2025-05-23 22:04:54,social,Japan,13,desktop,13,landing,0,6,9,8.52,0.6553846153846153,0.0,,9,0.6923076923076923
551,U1551,8,2025-03-04 23:16:42,2025-04-10 14:11:00,organic,Afghanistan,8,mobile,8,home,2,2,2,9.059999999999999,1.1324999999999998,0.0,,3,0.375
552,U1552,6,2025-03-10 18:47:30,2025-05-28 04:54:59,organic,Fiji,6,desktop,6,category,3,2,1,7.62,1.27,0.0,,3,0.5
553,U1553,5,2025-03-11 19:52:49,2025-05-06 07:24:56,organic,American Samoa,5,mobile,5,product,0,2,2,3.32,0.6639999999999999,0.0,,2,0.4
554,U1554,11,2025-03-09 11:15:48,2025-05-18 15:31:08,email,Cote d'Ivoire,11,tablet,11,home,4,0,7,12.25,1.1136363636363635,0.0,,6,0.5454545454545454
555,U1555,10,2025-03-04 23:37:39,2025-05-29 20:34:22,referral,Bolivia,10,mobile,10,home,4,5,3,12.53,1.253,0.0,,5,0.5
556,U1556,2,2025-04-03 07:00:36,2025-04-23 01:37:17,email,Nicaragua,2,desktop,2,blog,0,0,2,1.08,0.54,0.0,,1,0.5
557,U1557,13,2025-03-13 09:52:12,2025-05-26 21:17:54,email,Aruba,13,mobile,13,category,6,6,9,21.39,1.6453846153846154,0.0,,0,0.0
558,U1558,5,2025-03-07 13:46:20,2025-05-30 10:09:41,paid,British Indian Ocean Territory (Chagos Archipelago),5,mobile,5,category,4,1,3,9.98,1.996,0.0,,2,0.4
559,U1559,5,2025-03-03 02:58:19,2025-05-07 15:26:35,organic,Bulgaria,5,desktop,5,product,0,3,5,4.41,0.882,0.0,,0,0.0
560,U1560,5,2025-03-19 11:10:37,2025-05-19 02:00:02,organic,Aruba,5,mobile,5,landing,2,3,0,7.78,1.556,0.0,,0,0.0
561,U1561,5,2025-03-17 01:41:07,2025-05-12 21:19:21,organic,Belarus,5,desktop,5,category,0,1,5,3.08,0.616,0.0,,1,0.2
562,U1562,4,2025-03-18 20:54:20,2025-05-15 16:04:07,social,Costa Rica,4,desktop,4,blog,0,0,4,2.1100000000000003,0.5275000000000001,0.0,,1,0.25
563,U1563,9,2025-03-16 12:50:02,2025-05-25 08:34:46,email,Afghanistan,9,mobile,9,landing,3,5,8,12.26,1.3622222222222222,0.0,,3,0.3333333333333333
564,U1564,5,2025-03-05 10:17:05,2025-05-08 18:21:11,social,British Indian Ocean Territory (Chagos Archipelago),5,mobile,5,category,3,2,1,4.96,0.992,0.0,,0,0.0
565,U1565,5,2025-03-04 19:05:16,2025-05-30 00:38:39,email,Fiji,5,mobile,5,category,2,3,0,8.14,1.6280000000000001,0.0,,0,0.0
566,U1566,9,2025-03-01 03:15:43,2025-05-19 22:41:05,email,Austria,9,desktop,9,blog,3,6,6,15.65,1.738888888888889,0.0,,6,0.6666666666666666
567,U1567,4,2025-04-09 15:30:28,2025-05-10 02:34:02,email,Belize,4,tablet,4,landing,0,2,2,5.5200000000000005,1.3800000000000001,0.0,,4,1.0
568,U1568,8,2025-03-02 00:15:10,2025-05-10 22:08:02,referral,Azerbaijan,8,desktop,8,home,1,4,3,5.88,0.735,0.0,,4,0.5
569,U1569,7,2025-03-11 08:01:46,2025-05-15 18:43:39,email,Martinique,7,mobile,7,blog,2,4,5,10.56,1.5085714285714287,0.0,,1,0.14285714285714285
570,U1570,4,2025-04-23 11:38:17,2025-05-24 11:18:25,email,Costa Rica,4,desktop,4,blog,0,2,2,2.72,0.68,0.0,,0,0.0
571,U1571,7,2025-03-16 02:40:15,2025-05-18 10:09:15,email,Costa Rica,7,desktop,7,home,3,0,4,12.58,1.7971428571428572,0.0,,4,0.5714285714285714
572,U1572,4,2025-03-10 02:18:57,2025-05-27 14:12:14,email,Cameroon,4,tablet,4,landing,3,0,4,7.630000000000001,1.9075000000000002,0.0,,3,0.75
573,U1573,2,2025-03-18 14:57:25,2025-03-18 23:08:47,paid,Kuwait,2,tablet,2,product,0,1,0,1.79,0.895,0.0,,1,0.5
574,U1574,10,2025-03-03 01:02:37,2025-05-23 17:25:34,referral,Christmas Island,10,tablet,10,landing,4,6,6,14.9,1.49,0.0,,3,0.3
575,U1575,4,2025-03-07 17:50:23,2025-05-28 06:25:44,email,Cambodia,4,mobile,4,category,0,0,0,0.68,0.17,0.0,,2,0.5
576,U1576,9,2025-03-02 03:28:09,2025-05-12 20:39:42,organic,Angola,9,mobile,9,blog,5,3,4,18.009999999999998,2.001111111111111,0.0,,3,0.3333333333333333
577,U1577,8,2025-03-01 21:53:40,2025-05-30 17:57:25,email,Aruba,8,desktop,8,blog,0,5,3,8.37,1.04625,0.0,,6,0.75
578,U1578,7,2025-03-11 07:47:15,2025-05-11 11:18:38,paid,Belize,7,mobile,7,blog,7,6,3,15.81,2.2585714285714285,0.0,,4,0.5714285714285714
579,U1579,8,2025-03-06 10:11:57,2025-05-07 04:34:22,email,Mauritius,8,desktop,8,product,3,3,3,11.78,1.4725,0.0,,4,0.5
580,U1580,8,2025-03-03 07:55:33,2025-05-28 13:30:11,email,Afghanistan,8,desktop,8,category,3,6,6,6.78,0.8475,0.0,,0,0.0
581,U1581,8,2025-03-15 07:24:43,2025-05-25 20:23:27,organic,Poland,8,tablet,8,home,5,5,3,16.07,2.00875,0.0,,4,0.5
582,U1582,11,2025-03-05 05:00:19,2025-05-29 18:42:44,email,Bosnia and Herzegovina,11,mobile,11,blog,5,5,3,16.66,1.5145454545454546,0.0,,5,0.45454545454545453
583,U1583,9,2025-03-18 14:36:43,2025-05-26 17:06:53,email,Canada,9,mobile,9,home,0,3,2,2.96,0.3288888888888889,0.0,,1,0.1111111111111111
584,U1584,10,2025-03-15 10:21:47,2025-05-28 01:25:38,paid,Venezuela,10,desktop,10,product,2,9,4,13.209999999999999,1.321,0.0,,2,0.2
585,U1585,5,2025-04-01 02:15:02,2025-05-19 02:16:17,referral,Cameroon,5,desktop,5,category,5,0,5,6.15,1.23,0.0,,0,0.0
586,U1586,10,2025-03-09 18:45:24,2025-05-14 12:29:13,referral,Bangladesh,10,mobile,10,landing,3,7,6,24.29,2.429,0.0,,7,0.7
587,U1587,9,2025-03-24 21:00:26,2025-05-17 21:07:25,organic,Burundi,9,tablet,9,home,0,1,2,3.6799999999999997,0.40888888888888886,0.0,,2,0.2222222222222222
588,U1588,2,2025-04-07 08:14:47,2025-05-19 18:00:37,referral,Denmark,2,mobile,2,blog,0,1,1,1.96,0.98,0.0,,1,0.5
589,U1589,5,2025-04-10 22:57:36,2025-05-12 15:37:36,email,Belize,5,tablet,5,blog,0,2,3,4.1,0.82,0.0,,0,0.0
590,U1590,11,2025-03-01 06:40:42,2025-05-29 09:51:43,email,Guyana,11,mobile,11,category,0,3,8,10.32,0.9381818181818182,0.0,,2,0.18181818181818182
591,U1591,6,2025-03-14 23:52:15,2025-05-30 10:11:00,referral,Burundi,6,tablet,6,blog,5,3,3,12.46,2.0766666666666667,0.0,,0,0.0
592,U1592,2,2025-03-21 11:03:13,2025-03-22 19:19:33,social,Ecuador,2,mobile,2,category,1,0,0,0.72,0.36,0.0,,0,0.0
593,U1593,7,2025-03-03 13:23:33,2025-05-12 12:37:31,email,Qatar,7,desktop,7,home,0,2,4,5.34,0.7628571428571428,0.0,,2,0.2857142857142857
594,U1594,6,2025-03-11 07:01:14,2025-04-27 15:56:49,organic,Antarctica (the territory South of 60 deg S),6,mobile,6,product,0,0,0,0.98,0.16333333333333333,0.0,,2,0.3333333333333333
595,U1595,9,2025-03-02 05:04:30,2025-05-20 16:31:43,paid,Belarus,9,desktop,9,product,0,4,3,6.21,0.69,0.0,,0,0.0
596,U1596,4,2025-03-30 01:54:12,2025-05-15 20:47:12,social,Kenya,4,desktop,4,blog,2,1,1,4.2,1.05,0.0,,1,0.25
597,U1597,12,2025-03-02 01:19:23,2025-05-25 13:14:41,email,American Samoa,12,desktop,12,category,8,7,1,17.5,1.4583333333333333,0.0,,7,0.5833333333333334
598,U1598,5,2025-04-11 03:13:23,2025-05-29 05:46:30,email,Denmark,5,mobile,5,product,2,5,5,11.96,2.3920000000000003,0.0,,0,0.0
599,U1599,8,2025-03-09 22:13:39,2025-04-30 02:28:35,organic,Azerbaijan,8,tablet,8,blog,0,2,3,4.01,0.50125,0.0,,2,0.25
600,U1600,3,2025-03-08 11:54:38,2025-05-12 10:17:45,email,Moldova,3,desktop,3,category,0,3,1,3.69,1.23,0.0,,1,0.3333333333333333
601,U1601,7,2025-03-06 07:23:39,2025-05-07 05:28:15,paid,Chad,7,desktop,7,landing,2,4,7,14.46,2.065714285714286,0.0,,6,0.8571428571428571
602,U1602,13,2025-03-02 01:34:41,2025-05-28 07:43:27,referral,Antarctica (the territory South of 60 deg S),13,desktop,13,landing,6,3,7,21.05,1.6192307692307693,0.0,,6,0.46153846153846156
603,U1603,6,2025-03-09 06:09:21,2025-05-30 05:11:50,referral,Antigua and Barbuda,6,tablet,6,product,6,3,3,17.76,2.9600000000000004,0.0,,0,0.0
604,U1604,9,2025-03-05 15:57:43,2025-04-18 13:35:16,organic,Sao Tome and Principe,9,tablet,9,blog,1,6,3,7.92,0.88,0.0,,0,0.0
605,U1605,6,2025-03-10 10:54:41,2025-05-11 23:42:24,organic,Bulgaria,6,tablet,6,category,0,4,2,5.48,0.9133333333333334,0.0,,1,0.16666666666666666
606,U1606,2,2025-03-15 13:57:37,2025-05-18 09:35:53,paid,Macao,2,desktop,2,landing,0,1,1,1.12,0.56,0.0,,0,0.0
607,U1607,4,2025-04-07 02:23:05,2025-05-22 17:22:01,social,Anguilla,4,tablet,4,blog,1,1,3,5.54,1.385,0.0,,1,0.25
608,U1608,5,2025-03-10 01:23:00,2025-05-25 22:40:28,paid,Argentina,5,tablet,5,category,0,0,2,2.04,0.40800000000000003,0.0,,2,0.4
609,U1609,9,2025-03-16 15:16:00,2025-05-25 20:48:22,social,Cambodia,9,mobile,9,home,3,6,6,17.52,1.9466666666666665,0.0,,0,0.0
610,U1610,6,2025-03-13 17:42:45,2025-05-14 15:03:07,paid,Guadeloupe,6,tablet,6,blog,1,2,2,8.14,1.3566666666666667,0.0,,3,0.5
611,U1611,3,2025-04-07 15:15:11,2025-05-26 11:26:04,email,Armenia,3,desktop,3,blog,2,1,2,4.39,1.4633333333333332,0.0,,0,0.0
612,U1612,8,2025-03-02 10:49:00,2025-05-14 09:38:55,paid,Belarus,8,mobile,8,blog,2,3,8,12.01,1.50125,0.0,,1,0.125
613,U1613,12,2025-03-09 11:06:55,2025-05-30 16:30:29,paid,Bangladesh,12,mobile,12,blog,3,4,6,11.19,0.9325,0.0,,4,0.3333333333333333
614,U1614,7,2025-03-13 00:51:44,2025-05-25 02:45:39,organic,Kenya,7,mobile,7,home,0,0,3,1.9500000000000002,0.2785714285714286,0.0,,3,0.42857142857142855
615,U1615,4,2025-03-28 19:53:05,2025-04-30 03:58:01,email,Togo,4,desktop,4,category,3,1,4,5.319999999999999,1.3299999999999998,0.0,,0,0.0
616,U1616,9,2025-03-09 02:32:49,2025-05-25 04:30:36,referral,Bulgaria,9,desktop,9,category,6,3,9,15.360000000000001,1.7066666666666668,0.0,,6,0.6666666666666666
617,U1617,12,2025-03-06 12:57:22,2025-05-22 21:33:58,organic,Algeria,12,desktop,12,home,7,2,10,13.47,1.1225,0.0,,3,0.25
618,U1618,3,2025-04-03 21:05:03,2025-05-24 20:56:16,organic,Bermuda,3,mobile,3,category,0,2,2,3.76,1.2533333333333332,0.0,,0,0.0
619,U1619,2,2025-04-15 11:39:28,2025-04-21 22:54:36,organic,Lao People's Democratic Republic,2,mobile,2,blog,0,0,2,0.49,0.245,0.0,,0,0.0
620,U1620,9,2025-03-11 12:28:11,2025-05-29 13:33:33,email,Bahrain,9,desktop,9,blog,6,1,6,14.05,1.5611111111111111,0.0,,3,0.3333333333333333
621,U1621,4,2025-03-12 02:23:59,2025-05-11 23:19:07,social,Guam,4,mobile,4,blog,0,0,0,0.0,0.0,0.0,,0,0.0
622,U1622,4,2025-04-14 03:14:42,2025-05-02 03:48:44,email,Argentina,4,mobile,4,blog,2,2,4,6.68,1.67,0.0,,2,0.5
623,U1623,4,2025-03-04 00:59:18,2025-05-15 04:01:46,email,Croatia,4,tablet,4,category,0,1,2,2.84,0.71,0.0,,2,0.5
624,U1624,6,2025-03-06 06:00:35,2025-05-24 06:38:04,email,Croatia,6,tablet,6,blog,0,1,6,3.89,0.6483333333333333,0.0,,1,0.16666666666666666
625,U1625,3,2025-03-18 02:21:21,2025-04-11 01:28:33,organic,Faroe Islands,3,tablet,3,blog,1,0,2,4.37,1.4566666666666668,0.0,,2,0.6666666666666666
626,U1626,10,2025-03-06 05:13:42,2025-05-26 17:00:42,paid,Bangladesh,10,desktop,10,blog,2,7,5,18.53,1.8530000000000002,0.0,,7,0.7
627,U1627,10,2025-03-16 14:25:58,2025-05-26 21:23:59,organic,Bermuda,10,desktop,10,landing,3,4,10,16.45,1.645,0.0,,4,0.4
628,U1628,5,2025-04-24 11:00:41,2025-05-28 14:30:25,referral,Algeria,5,tablet,5,home,2,2,2,6.529999999999999,1.3059999999999998,0.0,,1,0.2
629,U1629,3,2025-03-20 06:40:41,2025-05-10 04:04:05,organic,Belarus,3,desktop,3,category,1,1,1,4.6,1.5333333333333332,0.0,,2,0.6666666666666666
630,U1630,6,2025-03-02 09:03:27,2025-05-20 02:56:12,email,Ghana,6,desktop,6,landing,3,3,6,11.719999999999999,1.9533333333333331,0.0,,1,0.16666666666666666
631,U1631,7,2025-03-31 17:17:01,2025-05-30 15:57:24,paid,Brazil,7,desktop,7,home,0,3,5,2.09,0.29857142857142854,0.0,,0,0.0
632,U1632,8,2025-03-01 08:34:03,2025-05-20 19:53:26,paid,Bhutan,8,desktop,8,blog,0,1,6,3.06,0.3825,0.0,,2,0.25
633,U1633,6,2025-03-17 03:02:36,2025-04-26 00:07:34,email,Cote d'Ivoire,6,tablet,6,home,1,5,3,6.28,1.0466666666666666,0.0,,0,0.0
634,U1634,9,2025-03-02 09:29:12,2025-05-27 01:21:26,social,British Virgin Islands,9,mobile,9,category,1,3,6,6.789999999999999,0.7544444444444444,0.0,,1,0.1111111111111111
635,U1635,8,2025-03-12 00:11:40,2025-05-20 09:48:46,paid,Grenada,8,desktop,8,category,5,4,5,14.59,1.82375,0.0,,2,0.25
636,U1636,3,2025-04-07 01:06:25,2025-04-27 18:11:54,organic,Central African Republic,3,tablet,3,landing,2,2,2,7.75,2.5833333333333335,0.0,,3,1.0
637,U1637,9,2025-03-09 12:10:11,2025-05-29 19:43:19,email,Bolivia,9,tablet,9,product,0,3,6,11.950000000000001,1.327777777777778,0.0,,8,0.8888888888888888
638,U1638,8,2025-03-02 14:16:35,2025-05-30 12:52:29,paid,Bolivia,8,tablet,8,blog,3,2,5,9.629999999999999,1.2037499999999999,0.0,,6,0.75
639,U1639,5,2025-03-21 13:41:43,2025-05-22 16:37:01,organic,Antigua and Barbuda,5,mobile,5,home,2,3,5,6.43,1.286,0.0,,2,0.4
640,U1640,12,2025-03-12 02:48:24,2025-05-28 03:46:42,social,Albania,12,desktop,12,product,9,6,3,24.58,2.0483333333333333,0.0,,4,0.3333333333333333
641,U1641,11,2025-03-02 12:11:15,2025-05-27 09:35:17,social,United States of America,11,tablet,11,product,3,0,0,9.120000000000001,0.8290909090909092,0.0,,3,0.2727272727272727
642,U1642,8,2025-03-15 21:23:25,2025-05-19 14:49:07,paid,Anguilla,8,tablet,8,category,3,0,5,11.09,1.38625,0.0,,2,0.25
643,U1643,12,2025-03-06 00:11:32,2025-05-30 11:34:42,email,Brunei Darussalam,12,desktop,12,product,3,3,0,7.14,0.595,0.0,,4,0.3333333333333333
644,U1644,10,2025-03-12 11:49:42,2025-05-28 23:59:06,social,Bolivia,10,desktop,10,category,3,7,7,19.450000000000003,1.9450000000000003,0.0,,3,0.3
645,U1645,9,2025-03-02 02:53:08,2025-05-14 18:18:18,organic,Antarctica (the territory South of 60 deg S),9,tablet,9,product,0,3,0,3.4200000000000004,0.38000000000000006,0.0,,3,0.3333333333333333
646,U1646,5,2025-03-13 16:11:56,2025-05-15 11:54:55,email,Anguilla,5,desktop,5,blog,2,3,2,11.1,2.2199999999999998,0.0,,1,0.2
647,U1647,5,2025-03-19 19:39:14,2025-05-21 14:24:22,organic,Dominican Republic,5,desktop,5,product,0,2,1,5.08,1.016,0.0,,4,0.8
648,U1648,8,2025-03-03 05:55:19,2025-05-18 08:40:23,social,Falkland Islands (Malvinas),8,desktop,8,blog,1,2,6,6.61,0.82625,0.0,,3,0.375
649,U1649,9,2025-03-10 00:11:11,2025-05-26 20:34:48,social,Belarus,9,tablet,9,landing,2,0,3,4.26,0.47333333333333333,0.0,,2,0.2222222222222222
650,U1650,6,2025-03-03 03:09:48,2025-05-21 09:25:03,email,Bolivia,6,mobile,6,home,0,3,3,5.55,0.9249999999999999,0.0,,3,0.5
651,U1651,12,2025-03-12 09:06:44,2025-05-27 17:37:46,social,Algeria,12,desktop,12,blog,5,2,4,15.280000000000001,1.2733333333333334,0.0,,0,0.0
652,U1652,10,2025-03-03 05:40:58,2025-05-29 23:05:43,paid,Albania,10,desktop,10,category,5,7,0,22.28,2.228,0.0,,6,0.6
653,U1653,3,2025-03-12 03:28:35,2025-05-24 03:57:48,email,Cuba,3,mobile,3,blog,0,2,2,2.27,0.7566666666666667,0.0,,1,0.3333333333333333
654,U1654,9,2025-03-09 22:18:18,2025-05-10 15:45:58,paid,Antarctica (the territory South of 60 deg S),9,mobile,9,product,6,4,4,13.46,1.4955555555555557,0.0,,3,0.3333333333333333
655,U1655,4,2025-04-12 08:05:53,2025-05-18 13:08:02,email,French Polynesia,4,tablet,4,blog,3,4,4,13.45,3.3625,0.0,,3,0.75
656,U1656,7,2025-03-10 23:45:42,2025-05-26 03:35:36,paid,Congo,7,desktop,7,landing,0,2,0,4.12,0.5885714285714286,0.0,,4,0.5714285714285714
