user_id,gender,dob,location,device_type,preferred_language,signup_date,registration_status,loyalty_program_member,account_status,acquisition_channel
U1815,female,2005-12-23,Dwayneton,tablet,Spanish,2025-03-28 07:27:17,guest,no,active,organic
U1816,female,1973-05-10,West Lisaville,desktop,English,2025-05-29 15:16:30,registered,no,suspended,social
U1817,male,2005-06-11,Lake Deborah,tablet,French,2025-04-15 12:20:35,pending,yes,inactive,paid
U1818,male,1975-08-23,Heatherton,mobile,French,2025-04-14 02:18:14,guest,yes,active,social
U1819,female,1985-11-05,Fryemouth,desktop,French,2025-05-17 05:05:13,pending,yes,suspended,organic
U1820,male,1963-02-19,Lake Johnmouth,tablet,Spanish,2025-03-14 19:07:55,registered,no,inactive,social
U1821,female,2002-08-08,Kariside,mobile,French,2025-05-27 03:59:13,registered,no,suspended,paid
U1822,female,1972-11-04,West Shane,mobile,Spanish,2025-02-13 11:03:02,registered,yes,suspended,social
U1823,female,1972-03-13,Lake Willie,tablet,English,2025-04-13 05:52:16,registered,yes,suspended,paid
U1824,female,1962-03-28,Ramirezview,tablet,German,2025-02-24 06:09:14,guest,no,active,social
U1825,female,1970-06-04,Adammouth,tablet,French,2025-03-01 01:26:48,guest,no,active,paid
U1826,female,1962-03-11,West Candice,tablet,Spanish,2025-05-29 12:56:39,registered,no,inactive,organic
U1827,female,2004-07-07,Tracyshire,tablet,German,2025-05-16 19:55:56,registered,no,active,social
U1828,male,1983-11-04,Port Jasminehaven,tablet,Spanish,2025-03-13 17:05:50,registered,yes,suspended,email
U1829,female,1971-12-27,Port Williamchester,mobile,Spanish,2025-05-15 10:56:13,pending,yes,inactive,social
U1830,male,1996-01-08,Davisbury,desktop,French,2025-03-12 10:18:02,registered,yes,active,referral
U1831,male,2004-08-12,Markport,desktop,English,2025-03-13 10:01:43,guest,yes,suspended,social
U1832,male,2001-07-19,Barajastown,tablet,German,2025-02-21 06:38:34,pending,no,suspended,email
U1833,female,2004-12-29,Seanbury,desktop,Spanish,2025-02-06 17:50:29,registered,no,inactive,email
U1834,male,2005-12-02,Patrickville,tablet,English,2025-04-14 22:18:43,pending,no,suspended,referral
U1835,female,1976-12-07,Angelhaven,mobile,English,2025-04-12 19:25:52,pending,yes,suspended,paid
U1836,female,1994-06-22,Tuckerport,desktop,English,2025-03-08 09:10:21,pending,yes,inactive,referral
U1837,female,1981-04-09,North Garyside,desktop,English,2025-05-13 12:55:09,registered,no,suspended,referral
U1838,male,1959-12-22,East Ellenborough,desktop,French,2025-04-22 08:57:33,guest,no,active,email
U1839,male,1966-07-19,New Maria,mobile,French,2025-04-24 12:21:17,guest,no,inactive,social
U1840,male,2003-06-22,Lake Ginatown,tablet,German,2025-04-29 04:08:40,guest,yes,active,email
U1841,female,1982-01-17,North Charlesburgh,desktop,German,2025-03-19 21:58:34,pending,yes,suspended,email
U1842,female,1997-06-14,New Lorraineview,desktop,Spanish,2025-04-19 03:42:23,guest,yes,inactive,organic
U1843,female,1985-11-17,Mccoychester,mobile,English,2025-04-01 10:33:02,pending,yes,inactive,social
U1844,female,1960-08-15,Nunezside,desktop,Spanish,2025-01-31 03:29:27,pending,yes,active,referral
U1845,male,2003-02-14,Port Julieton,tablet,English,2025-02-13 02:17:28,registered,no,inactive,social
U1846,female,1983-10-25,West Kristinport,tablet,Spanish,2025-05-27 18:48:06,registered,yes,inactive,organic
U1847,male,1965-05-12,Kathymouth,mobile,French,2025-04-14 01:30:57,registered,no,inactive,organic
U1848,female,1986-05-12,South Ericbury,desktop,Spanish,2025-02-25 11:35:01,guest,no,active,referral
U1849,female,1986-01-30,Susanberg,tablet,French,2025-03-28 21:02:38,pending,no,active,email
U1850,female,2005-07-25,Susantown,mobile,Spanish,2025-05-17 11:36:34,pending,no,inactive,email
U1851,female,1997-03-31,North Bobby,tablet,French,2025-05-21 05:03:43,pending,no,active,paid
U1852,female,2000-01-28,Medinaland,tablet,English,2025-03-30 03:57:49,registered,no,inactive,social
U1853,female,1973-10-07,Jasonhaven,tablet,English,2025-02-26 15:53:20,registered,no,active,organic
U1854,male,1970-06-05,East Christina,tablet,Spanish,2025-03-20 01:51:43,guest,no,suspended,social
U1855,female,1972-09-12,East Emilyshire,mobile,French,2025-02-09 13:28:04,guest,no,active,organic
U1856,female,1996-10-27,Newmanland,desktop,English,2025-03-27 10:32:22,guest,no,active,paid
U1857,female,2005-03-07,West Coreyshire,desktop,Spanish,2025-05-04 14:28:18,registered,yes,inactive,referral
U1858,male,1981-12-27,Davidbury,desktop,German,2025-02-18 10:14:37,registered,no,active,referral
U1859,female,1978-11-17,East Louismouth,desktop,German,2025-04-03 18:12:13,pending,yes,suspended,organic
U1860,female,2001-06-01,Heatherberg,tablet,Spanish,2025-05-19 19:39:48,registered,no,inactive,email
U1861,female,1998-01-18,Lindseychester,desktop,French,2025-03-03 17:55:01,registered,yes,active,paid
U1862,male,1959-10-21,Johnbury,mobile,German,2025-04-24 16:29:07,pending,yes,suspended,paid
U1863,female,1978-04-20,Dennismouth,desktop,Spanish,2025-05-03 04:44:51,registered,no,suspended,email
U1864,female,1990-12-21,Howardport,tablet,German,2025-05-04 13:27:04,registered,no,suspended,email
U1865,male,1997-01-05,East Debbieland,tablet,German,2025-03-25 11:45:54,registered,yes,inactive,organic
U1866,female,1968-12-31,West Jessica,tablet,French,2025-02-13 20:20:25,pending,no,active,email
U1867,female,1964-08-09,Port Williamtown,tablet,French,2025-05-22 23:48:22,registered,no,suspended,email
U1868,male,1998-11-13,Hammondborough,tablet,German,2025-02-06 02:49:50,guest,yes,inactive,paid
U1869,female,1997-01-03,Amyside,tablet,English,2025-05-01 16:09:49,pending,yes,suspended,social
U1870,female,2003-12-21,West Philip,desktop,French,2025-05-24 11:44:19,registered,no,active,organic
U1871,female,1979-04-11,South Walter,desktop,Spanish,2025-02-16 14:00:44,pending,yes,inactive,paid
U1872,male,1986-06-23,Waynebury,desktop,French,2025-05-29 05:36:54,guest,yes,active,referral
U1873,female,2006-01-11,Port Willie,mobile,German,2025-04-26 15:32:16,pending,yes,active,email
U1874,female,1970-04-23,New Stacy,mobile,English,2025-02-27 09:20:13,guest,no,suspended,referral
U1875,female,1992-05-17,Billyfort,mobile,German,2025-03-16 00:01:58,pending,no,suspended,organic
U1876,female,1963-10-02,Miketon,desktop,English,2025-03-11 03:38:13,pending,no,inactive,organic
U1877,male,1994-09-19,Paulmouth,tablet,French,2025-02-08 00:24:51,guest,yes,inactive,organic
U1878,male,1962-03-10,Dakotahaven,desktop,Spanish,2025-03-24 02:34:49,registered,yes,inactive,referral
U1879,female,1977-05-23,South Desiree,mobile,German,2025-04-10 22:24:22,guest,no,inactive,email
U1880,female,1999-06-19,New Johnbury,tablet,Spanish,2025-05-10 06:28:00,guest,no,active,email
U1881,female,1987-02-03,Lisastad,desktop,English,2025-05-04 12:56:21,guest,no,inactive,paid
U1882,female,1992-04-12,New Nicolemouth,mobile,French,2025-03-03 03:46:44,guest,yes,active,organic
U1883,female,1975-02-15,New Dawnborough,desktop,French,2025-02-28 04:10:15,registered,no,active,organic
U1884,male,1972-03-11,West Carolyn,tablet,English,2025-02-21 23:27:31,guest,yes,suspended,email
U1885,male,2004-06-17,South Lisa,desktop,German,2025-02-21 00:11:47,registered,no,active,organic
U1886,female,1992-03-29,Mendozashire,mobile,Spanish,2025-03-02 07:27:43,registered,no,suspended,referral
U1887,male,2003-07-09,Johnsonton,desktop,French,2025-02-23 19:59:16,guest,yes,inactive,social
U1888,female,1998-07-02,East Crystal,tablet,Spanish,2025-02-06 14:38:33,registered,no,active,referral
U1889,female,1998-06-01,North Gabriel,mobile,German,2025-03-05 23:02:08,registered,yes,suspended,organic
U1890,female,1994-08-19,Greeneshire,desktop,German,2025-02-02 14:46:32,pending,yes,suspended,referral
U1891,female,2004-07-03,Staceyborough,desktop,English,2025-04-27 05:26:21,registered,no,inactive,referral
U1892,male,2000-09-30,Dillonburgh,mobile,French,2025-03-13 14:18:34,pending,yes,suspended,social
U1893,female,1987-06-05,Port Brandi,mobile,Spanish,2025-03-06 07:38:29,pending,no,inactive,organic
U1894,female,2001-11-19,Garymouth,mobile,German,2025-04-28 01:19:26,registered,no,active,referral
U1895,female,2000-01-25,East Nicholasberg,mobile,English,2025-02-20 01:58:24,pending,no,inactive,paid
U1896,female,1960-08-07,New Michele,mobile,Spanish,2025-05-07 22:29:08,guest,no,suspended,social
U1897,male,2006-01-17,Serranoville,desktop,Spanish,2025-03-05 10:50:50,guest,no,active,referral
U1898,female,1991-11-09,Port Amandaville,tablet,French,2025-02-17 02:17:48,pending,yes,suspended,social
U1899,male,1992-04-16,New Amber,tablet,French,2025-01-30 05:35:36,registered,yes,suspended,referral
U1900,female,2005-08-25,Boydstad,tablet,English,2025-02-07 10:26:13,registered,yes,inactive,referral
U1901,male,2006-12-13,Perezfort,tablet,Spanish,2025-04-14 00:41:27,pending,yes,active,social
U1902,male,1983-04-30,South Dennisfort,desktop,Spanish,2025-03-16 03:35:18,pending,yes,active,organic
U1903,male,1965-03-06,Carmenside,desktop,German,2025-04-19 08:25:54,guest,yes,suspended,referral
U1904,male,1977-01-06,North Jenna,mobile,French,2025-01-31 09:09:14,registered,yes,suspended,organic
U1905,female,1998-10-21,New Adrianborough,tablet,French,2025-04-01 08:12:31,registered,no,active,social
U1906,male,1987-04-18,Danielchester,tablet,English,2025-05-23 16:01:22,registered,yes,suspended,organic
U1907,male,1976-09-25,Melissachester,desktop,German,2025-05-19 15:33:14,registered,no,inactive,email
U1908,male,1984-05-10,Victoriafurt,tablet,Spanish,2025-03-10 13:16:52,registered,yes,inactive,referral
U1909,female,1987-08-05,Whiteside,mobile,English,2025-05-17 18:04:27,registered,yes,inactive,social
U1910,female,1992-05-23,Vanessashire,mobile,German,2025-04-06 20:49:00,registered,yes,inactive,social
U1911,female,1986-07-26,Port Michelle,desktop,German,2025-02-22 02:58:47,guest,no,suspended,email
U1912,female,1975-02-09,Loganburgh,mobile,French,2025-02-18 11:19:56,registered,yes,inactive,email
U1913,female,1974-01-25,Hartmanside,mobile,French,2025-05-29 05:33:56,guest,yes,suspended,referral
U1914,male,2006-11-28,East Paultown,mobile,Spanish,2025-02-16 16:30:12,registered,no,suspended,email
U1915,female,1969-05-13,Frostchester,mobile,German,2025-02-16 02:45:55,guest,no,inactive,referral
U1916,female,1963-11-01,Jeffreyland,tablet,German,2025-05-28 06:16:48,registered,no,active,referral
U1917,male,1962-01-16,Ariasfurt,desktop,English,2025-05-29 05:17:13,pending,yes,active,paid
U1918,female,2004-02-16,Jenniferton,tablet,German,2025-03-05 00:49:21,pending,no,inactive,referral
U1919,female,2003-01-17,Gonzalesborough,tablet,French,2025-05-10 14:46:09,guest,yes,suspended,referral
U1920,male,1978-12-08,North Kristen,mobile,German,2025-05-09 03:19:31,registered,yes,active,social
U1921,female,1994-07-29,New Gavin,desktop,German,2025-02-06 00:03:25,pending,yes,inactive,email
U1922,male,1983-12-15,Lake Aaron,desktop,French,2025-03-01 13:44:44,guest,no,suspended,email
U1923,female,1965-05-20,Kimberlystad,mobile,French,2025-04-16 17:30:01,guest,yes,suspended,social
U1924,male,1987-01-24,New Alexis,tablet,Spanish,2025-02-12 07:46:45,guest,no,active,referral
U1925,female,1965-08-11,Jessicaside,desktop,English,2025-05-23 04:39:43,pending,no,inactive,organic
U1926,female,1983-02-28,Sylviaview,mobile,English,2025-03-14 22:36:48,registered,yes,inactive,organic
U1927,male,2000-09-26,South Sarah,desktop,German,2025-05-21 15:15:34,guest,yes,suspended,social
U1928,male,1959-10-16,Gregoryhaven,desktop,English,2025-02-19 16:09:45,pending,yes,active,paid
U1929,male,1997-06-27,New Kellyville,mobile,French,2025-05-09 16:05:21,pending,no,inactive,paid
U1930,female,1977-01-04,Heatherfurt,tablet,French,2025-05-19 08:33:21,pending,no,inactive,email
U1931,female,1992-05-20,Port Matthew,tablet,German,2025-04-29 02:23:19,pending,no,inactive,referral
U1932,male,2005-11-09,Mosleytown,desktop,French,2025-05-03 14:08:37,registered,no,suspended,organic
U1933,female,1967-05-21,Carlosbury,tablet,German,2025-03-15 15:33:07,guest,no,active,referral
U1934,male,1980-12-16,Moseshaven,tablet,German,2025-05-14 00:19:07,pending,yes,active,referral
U1935,female,1960-02-19,Johnland,mobile,German,2025-04-17 11:09:05,guest,no,suspended,paid
U1936,female,2005-04-26,Charlesburgh,tablet,German,2025-05-02 12:54:33,guest,no,suspended,organic
U1937,female,1980-10-31,Jefferyshire,mobile,French,2025-03-23 05:59:02,registered,no,inactive,paid
U1938,female,1971-11-30,South Jillian,tablet,English,2025-03-16 14:31:59,pending,no,suspended,social
U1939,female,1975-12-12,Jamieborough,mobile,French,2025-03-19 11:39:54,registered,no,inactive,email
U1940,female,2001-07-27,Ericville,tablet,Spanish,2025-02-22 06:40:27,pending,yes,suspended,paid
U1941,male,1964-10-24,Austinside,desktop,Spanish,2025-02-07 04:57:37,pending,no,inactive,paid
U1942,female,1992-04-17,Christinefort,mobile,French,2025-05-21 13:27:15,registered,yes,suspended,referral
U1943,female,1978-03-03,Whitehaven,tablet,German,2025-03-25 10:08:13,pending,no,inactive,organic
U1944,female,1986-07-20,Port Barbara,desktop,English,2025-02-09 12:20:55,registered,no,inactive,referral
U1945,female,1995-04-02,Mendozaside,mobile,French,2025-02-05 07:45:10,guest,no,inactive,organic
U1946,female,1993-09-01,Phillipburgh,tablet,Spanish,2025-04-28 18:41:16,pending,no,inactive,paid
U1947,male,1967-08-31,Stewarttown,mobile,Spanish,2025-02-01 07:05:06,guest,no,suspended,email
U1948,male,2005-05-06,South Bianca,desktop,French,2025-04-03 04:38:33,registered,yes,active,referral
U1949,female,1984-01-30,Jacobview,tablet,French,2025-03-17 01:08:54,pending,no,suspended,paid
U1950,male,1977-10-22,Mullenmouth,desktop,German,2025-04-11 01:19:48,registered,no,inactive,organic
U1951,female,1971-12-28,Colemanchester,desktop,Spanish,2025-04-12 07:05:19,guest,no,active,social
U1952,female,1984-04-26,Ramirezburgh,mobile,French,2025-05-20 22:57:44,pending,no,suspended,social
U1953,female,1968-05-25,Port Cory,desktop,German,2025-03-23 10:03:14,registered,yes,suspended,social
U1954,female,1975-07-09,Chaseborough,tablet,French,2025-02-27 07:40:51,registered,no,inactive,paid
U1955,female,1969-08-26,Shafferburgh,tablet,English,2025-04-21 20:25:43,guest,no,suspended,organic
U1956,male,1993-06-21,Port Crystal,mobile,German,2025-05-13 16:32:21,pending,no,active,organic
U1957,female,1980-12-16,Evansside,tablet,Spanish,2025-05-20 06:18:02,registered,yes,suspended,email
U1958,male,1962-09-20,Garciaburgh,mobile,Spanish,2025-02-10 15:47:23,registered,yes,active,social
U1959,female,1974-02-19,Thomasville,tablet,Spanish,2025-04-27 08:28:31,pending,yes,inactive,organic
U1960,female,1982-03-31,Michaelside,mobile,German,2025-05-18 06:05:55,guest,yes,active,organic
U1961,female,1977-01-04,Andrewville,mobile,French,2025-04-08 04:12:00,pending,no,active,email
U1962,female,2005-09-20,New Barbara,tablet,German,2025-05-14 13:18:14,guest,no,suspended,organic
U1963,female,1971-05-09,Michaelhaven,mobile,English,2025-05-04 15:53:07,pending,yes,active,referral
U1964,female,1989-11-20,South Christinamouth,tablet,German,2025-02-27 03:02:31,pending,no,inactive,social
U1965,male,1970-11-17,Robertshire,tablet,English,2025-04-18 14:22:39,guest,yes,active,email
U1966,female,1964-04-30,East Matthewmouth,desktop,French,2025-04-01 12:45:34,pending,no,inactive,referral
U1967,male,2003-11-29,Jenniferfurt,tablet,German,2025-03-23 16:06:27,pending,no,suspended,organic
U1968,male,1989-10-01,Juliehaven,tablet,German,2025-04-27 10:29:50,pending,no,active,referral
U1969,female,1987-08-24,East Melissa,tablet,English,2025-02-23 06:43:41,pending,yes,suspended,social
U1970,male,1975-06-10,Shelbyland,desktop,French,2025-03-11 21:20:03,guest,no,inactive,referral
U1971,female,1970-10-31,Garcialand,tablet,Spanish,2025-05-01 21:12:20,guest,yes,suspended,referral
U1972,male,1996-10-17,North Kellihaven,tablet,Spanish,2025-02-15 03:58:43,pending,no,active,organic
U1973,female,1966-07-19,Christineland,mobile,German,2025-04-15 16:48:54,pending,yes,suspended,paid
U1974,male,1980-07-11,East Joan,desktop,English,2025-04-26 01:16:38,guest,no,suspended,email
U1975,male,2002-02-08,East Alison,mobile,German,2025-03-04 03:05:27,guest,no,active,social
U1976,male,1961-06-02,Lake Michaelmouth,mobile,English,2025-05-02 11:02:30,registered,no,active,referral
U1977,male,1991-04-08,Amyberg,mobile,French,2025-05-14 17:15:44,registered,yes,active,organic
U1978,female,1971-07-10,Welchshire,tablet,German,2025-04-24 11:08:29,guest,no,inactive,social
U1979,female,1995-02-04,Reginafort,mobile,French,2025-05-14 19:02:08,guest,yes,suspended,referral
U1980,other,1974-12-06,South Kylechester,mobile,French,2025-03-21 10:47:18,guest,yes,inactive,organic
U1981,female,1970-01-26,Alexhaven,desktop,English,2025-02-25 11:12:22,registered,yes,active,paid
U1982,female,1982-11-16,Taylortown,desktop,English,2025-05-05 12:34:03,registered,no,inactive,social
U1983,male,1991-12-09,Albertchester,desktop,French,2025-03-27 21:07:05,pending,yes,active,email
U1984,female,2000-02-06,Port Adrian,desktop,French,2025-04-12 13:18:24,registered,no,active,referral
U1985,male,1972-04-21,Khanchester,tablet,English,2025-04-16 15:40:40,pending,yes,suspended,social
U1986,female,1976-06-24,Lake Jillian,mobile,Spanish,2025-04-15 16:14:31,registered,no,suspended,social
U1987,male,1985-03-22,West Christian,mobile,French,2025-03-17 12:26:20,guest,yes,inactive,referral
U1988,female,1994-08-18,Justinside,desktop,French,2025-03-23 04:48:05,registered,yes,active,social
U1989,male,1987-07-28,Port Casey,tablet,Spanish,2025-02-25 12:42:50,pending,no,active,email
U1990,female,1979-03-07,Lake Stanleymouth,tablet,German,2025-03-23 20:14:13,guest,no,suspended,referral
U1991,male,2007-02-21,Lopeztown,mobile,Spanish,2025-02-28 13:04:01,guest,no,active,referral
U1992,female,1962-11-07,East Teresaport,mobile,German,2025-03-23 06:32:24,pending,yes,active,paid
U1993,female,1967-12-25,Acostabury,tablet,Spanish,2025-02-16 12:20:54,registered,yes,active,social
U1994,male,1969-09-23,South Jeffchester,tablet,German,2025-03-31 12:03:09,pending,no,suspended,social
U1995,male,1993-05-22,Steventon,tablet,Spanish,2025-04-04 03:04:12,pending,no,suspended,social
U1996,male,1964-12-06,North Joseph,desktop,English,2025-04-16 04:49:04,pending,yes,active,referral
U1997,female,1964-05-01,Whiteview,desktop,Spanish,2025-04-14 02:16:46,registered,no,inactive,paid
U1998,male,1960-05-01,Port Jenniferfurt,desktop,Spanish,2025-04-26 00:20:51,registered,yes,active,organic
U1999,female,1976-04-17,East Stevenville,mobile,French,2025-05-11 04:41:03,registered,no,suspended,paid
