session_id,visit_id,user_id,key,device_id,cookie_id,device,entry_channel,user_country,entry_page,number_of_page_viewed,visit_datetime,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,session_total_cost
S3552,V6135,U1718,new,1ace4502,db50c04e,desktop,referral,United States of America,blog,16,2025-04-04 10:34:24,1,0,1,1,2.38
S3552,V6136,U1718,returning,22981714,7200146b,tablet,email,Burundi,blog,4,2025-04-15 10:18:09,1,0,1,1,2.38
S3553,V6137,U1719,returning,32ccdacd,aa9b37bc,desktop,paid,Turkmenistan,blog,8,2025-05-10 04:51:51,0,1,1,0,0.87
S3554,V6138,U1719,returning,82a8c0cf,92e6e466,tablet,organic,Kuwait,home,15,2025-03-27 21:13:59,1,0,0,0,1.84
S3555,V6139,U1720,returning,e658f46a,7fcbb0a2,mobile,social,Algeria,landing,7,2025-03-16 08:53:58,0,1,1,0,1.53
S3555,V6140,U1720,returning,bae2cfd1,f5f502a0,tablet,paid,Guinea-Bissau,category,17,2025-04-18 14:34:19,0,1,1,0,1.53
S3555,V6141,U1720,returning,7300b3b0,dfef2142,desktop,referral,Togo,product,11,2025-05-23 14:19:37,0,1,1,0,1.53
S3556,V6142,U1720,returning,2c3cf11c,42f4f451,desktop,social,Macao,home,19,2025-03-21 11:09:11,1,0,1,1,3.74
S3557,V6143,U1721,returning,7d345adf,9e68486a,desktop,email,Guernsey,category,18,2025-05-27 15:05:42,0,1,0,0,0.32
S3557,V6144,U1721,returning,32547e72,3bd5f1a8,mobile,social,Romania,blog,9,2025-04-20 23:28:06,0,1,0,0,0.32
S3557,V6145,U1721,returning,69043fb5,61e8f422,desktop,referral,Iceland,blog,10,2025-04-19 19:28:54,0,1,0,0,0.32
S3558,V6146,U1721,returning,ef504bca,dcdd0bbf,mobile,social,Bahrain,category,7,2025-03-17 22:36:25,1,0,0,1,1.25
S3559,V6147,U1721,returning,cad503f9,38d9cbaf,tablet,paid,Palau,home,7,2025-03-15 16:47:38,0,1,0,1,1.02
S3559,V6148,U1721,returning,f7d3ba28,bbaa18a7,tablet,email,Guinea,category,2,2025-05-03 16:26:08,0,1,0,1,1.02
S3559,V6149,U1721,returning,4f3fb1db,a82c6555,mobile,social,Saint Helena,product,16,2025-04-24 16:13:45,0,1,0,1,1.02
S3560,V6150,U1721,returning,149a37a6,4682b149,desktop,email,Guadeloupe,landing,17,2025-04-14 14:40:12,0,1,1,0,0.76
S3561,V6151,U1721,returning,1e13bcdc,9580839a,tablet,social,Saint Barthelemy,blog,9,2025-05-23 08:49:54,0,0,1,1,1.91
S3562,V6152,U1722,returning,bb9ecb66,900e72c2,tablet,organic,Solomon Islands,home,19,2025-03-14 14:18:54,0,0,0,0,0.0
S3562,V6153,U1722,returning,bb28165d,0d1ef39c,desktop,paid,Fiji,landing,7,2025-05-16 05:05:29,0,0,0,0,0.0
S3562,V6154,U1722,returning,77b525d2,5b7c1a8f,desktop,social,Serbia,blog,13,2025-05-03 22:17:08,0,0,0,0,0.0
S3563,V6155,U1722,returning,0df4b674,85682e74,mobile,email,Gabon,product,5,2025-05-29 15:51:26,0,1,1,0,2.06
S3564,V6156,U1722,returning,82328499,e46aea8c,tablet,paid,India,home,13,2025-03-07 14:56:27,1,1,0,0,1.55
S3565,V6157,U1723,returning,fef7a840,9e1a2490,desktop,social,United States Virgin Islands,product,10,2025-05-21 11:46:12,0,1,1,0,1.87
S3565,V6158,U1723,returning,2164d9ce,c55dd6da,mobile,email,Oman,blog,19,2025-04-16 23:12:24,0,1,1,0,1.87
S3566,V6159,U1723,returning,b05f27f2,a706ec6c,mobile,paid,Honduras,product,20,2025-04-15 19:15:45,0,0,0,1,0.1
S3566,V6160,U1723,new,503519e2,9aa64aaf,mobile,paid,Netherlands,category,12,2025-05-03 23:30:56,0,0,0,1,0.1
S3566,V6161,U1723,returning,aef847b8,0d12fcc0,desktop,organic,Cocos (Keeling) Islands,landing,13,2025-04-25 22:16:04,0,0,0,1,0.1
S3567,V6162,U1723,new,d391bb8f,332b4068,tablet,email,Russian Federation,category,15,2025-05-30 01:01:37,1,1,0,0,3.07
S3567,V6163,U1723,returning,ba29d39f,54a84cc0,tablet,organic,Macedonia,home,13,2025-05-15 06:48:29,1,1,0,0,3.07
S3567,V6164,U1723,new,ab1b6335,82a47955,tablet,email,Palestinian Territory,product,5,2025-04-21 00:20:59,1,1,0,0,3.07
S3568,V6165,U1723,returning,2a13cb96,5f969ed6,desktop,paid,Eritrea,product,14,2025-03-13 13:34:30,0,1,0,0,0.21
S3569,V6166,U1724,returning,8f5e12b7,1881cce2,mobile,social,Qatar,product,13,2025-04-01 11:09:11,0,0,0,0,0.0
S3570,V6167,U1724,new,2a7efe4b,6f504c20,mobile,referral,Myanmar,category,19,2025-04-26 09:11:12,1,1,0,1,2.53
S3571,V6168,U1724,returning,232eab9d,afcc3925,tablet,organic,Guernsey,category,16,2025-04-26 17:58:04,0,0,1,0,1.09
S3571,V6169,U1724,returning,56a9c419,bcdca18d,mobile,organic,Nicaragua,category,17,2025-05-20 13:46:30,0,0,1,0,1.09
S3572,V6170,U1725,returning,c61ee6af,1e4b1a88,mobile,social,Iraq,product,2,2025-03-07 13:26:58,1,0,1,1,4.87
S3573,V6171,U1725,returning,215f3264,7093981d,tablet,social,Aruba,product,3,2025-03-03 20:47:27,0,0,0,1,0.28
S3573,V6172,U1725,returning,a26cb772,c57702fa,tablet,organic,Timor-Leste,product,14,2025-05-11 03:43:42,0,0,0,1,0.28
S3574,V6173,U1725,new,0a7ed2c7,cca595ad,desktop,email,Cayman Islands,landing,9,2025-03-23 11:54:36,0,0,1,1,1.63
S3574,V6174,U1725,returning,89fc45e6,a24fc87b,mobile,paid,Bhutan,landing,20,2025-05-04 14:10:13,0,0,1,1,1.63
S3574,V6175,U1725,returning,5988cf97,ac42a8eb,tablet,paid,Botswana,blog,7,2025-04-18 11:45:55,0,0,1,1,1.63
S3575,V6176,U1726,returning,807125e6,89750024,mobile,social,Vietnam,product,6,2025-05-05 22:56:08,0,0,0,0,0.0
S3575,V6177,U1726,returning,2d7fed7e,36fc8d68,tablet,email,Lebanon,home,6,2025-04-01 10:10:51,0,0,0,0,0.0
S3576,V6178,U1726,returning,85740303,a6c2f40f,mobile,social,Senegal,category,8,2025-03-23 11:30:52,1,1,0,1,2.0
S3577,V6179,U1726,returning,37ae8ed0,20d845a0,tablet,email,Sierra Leone,product,10,2025-05-18 12:04:14,1,0,0,1,1.58
S3577,V6180,U1726,returning,f768916f,3613df70,desktop,referral,United States Virgin Islands,home,20,2025-05-11 03:11:28,1,0,0,1,1.58
S3577,V6181,U1726,returning,07f7c3c6,dd6d5640,desktop,email,South Africa,home,3,2025-03-23 23:21:28,1,0,0,1,1.58
S3578,V6182,U1726,returning,2a532d93,d51e9970,mobile,social,Bosnia and Herzegovina,category,14,2025-05-27 08:40:21,1,0,0,1,1.55
S3579,V6183,U1727,returning,8a2fca6e,2fbfccac,desktop,paid,Turkmenistan,blog,10,2025-03-17 21:26:40,0,0,0,0,0.0
S3580,V6184,U1727,returning,38a98a0f,f49b98ea,mobile,social,Saint Lucia,category,9,2025-05-26 15:36:44,0,1,0,1,0.92
S3580,V6185,U1727,returning,95daa1a4,756132c6,mobile,referral,Hungary,product,2,2025-05-13 09:10:26,0,1,0,1,0.92
S3581,V6186,U1728,new,fec7450e,a7ab9d6e,tablet,organic,Italy,product,11,2025-05-29 13:17:29,0,0,1,0,0.75
S3582,V6187,U1728,returning,719e0e64,7c6a0d0d,tablet,organic,Bahrain,landing,14,2025-03-07 00:17:58,1,1,0,1,2.02
S3582,V6188,U1728,returning,e7426fc8,94181002,mobile,paid,New Caledonia,landing,17,2025-03-25 07:40:10,1,1,0,1,2.02
S3582,V6189,U1728,returning,44b68baf,2714623e,mobile,paid,Brazil,product,3,2025-03-04 15:11:27,1,1,0,1,2.02
S3583,V6190,U1728,returning,f2233d4a,77200a9a,mobile,referral,Tanzania,home,6,2025-05-12 19:28:30,0,0,0,0,0.0
S3584,V6191,U1728,new,ab5a0bd4,2c8a2da6,tablet,paid,Barbados,product,3,2025-04-12 20:50:09,1,0,1,0,3.44
S3585,V6192,U1729,returning,07da31df,bd9f53c7,mobile,organic,Serbia,category,6,2025-04-06 08:14:01,0,1,0,1,0.28
S3585,V6193,U1729,returning,3085a6bc,68781096,mobile,paid,Netherlands,product,9,2025-05-01 07:01:18,0,1,0,1,0.28
S3586,V6194,U1729,returning,89a91764,d005f378,tablet,social,Tajikistan,blog,16,2025-03-03 20:38:43,0,0,1,0,1.78
S3587,V6195,U1730,returning,88d970dc,8c26172e,tablet,paid,Uzbekistan,home,19,2025-03-17 21:36:21,0,0,1,0,1.78
S3587,V6196,U1730,returning,70585618,3ba3f13d,desktop,email,Gibraltar,landing,17,2025-03-11 10:52:05,0,0,1,0,1.78
S3588,V6197,U1730,returning,e0a017f2,d1c93d01,desktop,social,Qatar,landing,7,2025-04-13 15:26:00,0,0,1,1,1.26
S3588,V6198,U1730,new,36e9a474,ced55b72,tablet,referral,Honduras,category,7,2025-03-13 22:25:02,0,0,1,1,1.26
S3589,V6199,U1731,returning,d24a3704,0190339c,mobile,referral,Northern Mariana Islands,product,13,2025-04-25 17:00:12,1,0,0,1,2.35
S3589,V6200,U1731,returning,bd3144df,d3b58eb6,tablet,social,Micronesia,landing,9,2025-03-20 09:24:53,1,0,0,1,2.35
S3589,V6201,U1731,returning,aa01387c,ec6debc0,mobile,referral,Congo,blog,16,2025-03-25 12:21:21,1,0,0,1,2.35
S3590,V6202,U1731,returning,04e1f660,be0ba4e8,tablet,social,Liechtenstein,category,15,2025-04-12 11:29:00,0,0,0,1,0.38
S3591,V6203,U1731,returning,0a37c775,983140a6,tablet,social,Philippines,category,15,2025-03-28 18:38:11,0,0,1,0,0.44
S3591,V6204,U1731,new,e2fd62eb,887b095f,desktop,organic,Czech Republic,blog,13,2025-03-20 12:48:47,0,0,1,0,0.44
S3591,V6205,U1731,returning,72699b96,e88a30d1,desktop,social,Saint Vincent and the Grenadines,home,4,2025-03-16 17:41:45,0,0,1,0,0.44
S3592,V6206,U1732,new,affb8156,e986b224,mobile,email,Jordan,category,15,2025-05-19 00:22:45,0,1,0,1,0.63
S3593,V6207,U1732,new,2eaae7bc,e3671948,tablet,paid,Malta,home,2,2025-05-18 12:20:34,1,1,1,1,3.59
S3594,V6208,U1732,returning,3b5f89e3,d0a12b0c,desktop,email,Somalia,home,13,2025-03-19 16:04:54,0,1,1,0,1.69
S3594,V6209,U1732,returning,3bc3afeb,1a9e747f,desktop,paid,Benin,product,20,2025-04-26 12:24:35,0,1,1,0,1.69
S3594,V6210,U1732,returning,da22b104,8b021bbc,tablet,referral,Anguilla,blog,15,2025-05-01 01:56:44,0,1,1,0,1.69
S3595,V6211,U1733,returning,d84c52c8,0d7d458f,desktop,organic,Paraguay,category,19,2025-03-10 08:10:35,1,0,1,1,3.84
S3595,V6212,U1733,returning,056893d9,02c192dc,tablet,email,Costa Rica,product,6,2025-03-04 05:27:10,1,0,1,1,3.84
S3595,V6213,U1733,returning,6f14207b,93f99214,mobile,organic,Sudan,blog,12,2025-03-14 15:32:04,1,0,1,1,3.84
S3596,V6214,U1733,returning,5717c899,f5e0f16f,desktop,social,Uganda,blog,20,2025-03-01 12:12:05,0,0,0,1,0.31
S3597,V6215,U1734,returning,94e1d9c9,d2dfeaaa,desktop,email,Guyana,blog,9,2025-05-15 04:26:57,0,1,0,0,0.19
S3597,V6216,U1734,returning,edf69c1a,70c2cb62,tablet,social,Ireland,home,18,2025-04-25 04:13:24,0,1,0,0,0.19
S3598,V6217,U1734,returning,f91a3fd8,230a0b5f,desktop,referral,Mauritius,product,4,2025-05-23 22:24:37,1,0,1,1,2.39
S3598,V6218,U1734,returning,c17a80e5,cb247dc5,mobile,email,Barbados,home,12,2025-04-03 01:54:53,1,0,1,1,2.39
S3598,V6219,U1734,returning,f47b116a,6dd26702,tablet,referral,Colombia,category,14,2025-05-06 06:01:00,1,0,1,1,2.39
S3599,V6220,U1734,returning,42588859,2520985a,tablet,organic,Saint Lucia,landing,11,2025-05-28 10:45:25,1,0,1,1,4.21
S3599,V6221,U1734,returning,f176f751,78323576,mobile,referral,Saint Lucia,category,17,2025-05-02 08:30:35,1,0,1,1,4.21
S3599,V6222,U1734,returning,48f56f64,6306db26,desktop,social,Malta,category,8,2025-04-18 04:10:21,1,0,1,1,4.21
S3600,V6223,U1734,returning,ffb08d9a,31378de4,desktop,referral,Comoros,product,9,2025-05-20 19:38:21,0,0,0,0,0.0
S3600,V6224,U1734,returning,365b574b,2fd14cb4,mobile,social,Cote d'Ivoire,category,1,2025-04-25 09:03:30,0,0,0,0,0.0
S3600,V6225,U1734,returning,7d1d0102,a7de76e7,tablet,social,Sweden,home,20,2025-04-15 23:52:39,0,0,0,0,0.0
S3601,V6226,U1734,returning,63e43d1d,516cc7ba,tablet,paid,Macao,home,5,2025-04-04 04:27:59,0,0,0,1,0.28
S3601,V6227,U1734,returning,b33412be,b27fe0e9,desktop,referral,Guinea-Bissau,landing,6,2025-04-30 01:09:36,0,0,0,1,0.28
S3602,V6228,U1735,returning,c8503a22,8f80982c,mobile,organic,United Arab Emirates,product,2,2025-04-24 05:51:32,0,0,1,0,0.6
S3603,V6229,U1735,new,a47050e7,7ef5ad65,mobile,email,Timor-Leste,home,6,2025-03-14 09:16:07,0,0,1,0,1.0
S3604,V6230,U1735,returning,5b055719,0514be68,tablet,organic,Spain,home,5,2025-03-07 12:28:54,1,0,1,1,3.29
S3604,V6231,U1735,returning,37a4e425,eefbe84e,mobile,paid,Kazakhstan,category,18,2025-04-11 12:10:28,1,0,1,1,3.29
S3605,V6232,U1736,returning,cf0c412d,db00fdc6,desktop,social,Nigeria,category,15,2025-04-06 12:25:08,0,0,0,1,0.18
S3605,V6233,U1736,returning,fd0e6310,493f75ed,tablet,social,Tunisia,category,15,2025-03-07 21:08:00,0,0,0,1,0.18
S3605,V6234,U1736,returning,fa76392e,dccad5ba,desktop,paid,Mongolia,category,2,2025-03-08 14:05:17,0,0,0,1,0.18
S3606,V6235,U1736,returning,1f28eb16,ebea748b,desktop,referral,Brunei Darussalam,landing,1,2025-05-15 23:05:40,0,0,1,1,1.07
S3607,V6236,U1736,new,27bf35aa,fe506ba4,tablet,organic,Malaysia,landing,3,2025-03-29 22:55:09,1,0,0,1,2.39
S3608,V6237,U1736,returning,09d51333,0bc9a84e,desktop,organic,Bolivia,product,13,2025-03-12 10:47:27,0,1,1,0,2.78
S3609,V6238,U1736,returning,8ee966f2,1bbf0f6c,desktop,email,Luxembourg,product,2,2025-03-23 09:16:30,0,0,1,1,1.88
S3609,V6239,U1736,returning,e300cb9a,fbc2013d,desktop,paid,Austria,blog,6,2025-04-28 09:34:20,0,0,1,1,1.88
S3609,V6240,U1736,returning,a4bb0af1,1cfdbee4,tablet,social,Mauritania,blog,11,2025-04-02 03:05:56,0,0,1,1,1.88
S3610,V6241,U1737,returning,f7ff8ca5,d5d98e39,desktop,social,Angola,landing,9,2025-03-22 18:00:26,1,1,0,1,2.59
S3611,V6242,U1737,returning,4aa30d33,6e7b8bc0,tablet,referral,Swaziland,blog,15,2025-03-29 03:30:27,0,0,0,1,0.2
S3612,V6243,U1737,returning,5a0746b6,0624faf5,desktop,organic,Uzbekistan,product,8,2025-05-20 09:43:33,0,1,1,1,2.19
S3612,V6244,U1737,returning,7943fd3e,7990dad5,desktop,referral,El Salvador,category,16,2025-04-07 21:45:34,0,1,1,1,2.19
S3613,V6245,U1738,returning,48ec64e0,a51fca41,desktop,referral,Romania,home,14,2025-04-04 17:58:46,1,0,0,0,2.97
S3614,V6246,U1738,returning,cf1fb259,b796c0a4,desktop,social,Bangladesh,blog,14,2025-05-24 16:56:18,1,0,0,1,2.79
S3614,V6247,U1738,returning,792bc5f7,994de8ee,desktop,email,Tunisia,category,3,2025-03-16 07:50:50,1,0,0,1,2.79
S3615,V6248,U1738,returning,2748a467,586e08e6,mobile,organic,France,product,19,2025-03-08 06:14:35,0,1,0,1,0.73
S3616,V6249,U1738,returning,8b167a45,640c33c2,tablet,paid,Marshall Islands,category,15,2025-04-25 20:40:34,1,0,1,1,2.71
S3616,V6250,U1738,returning,0a4a5717,b430d180,mobile,referral,Dominican Republic,blog,7,2025-05-22 20:05:20,1,0,1,1,2.71
S3617,V6251,U1738,returning,103ad006,3de31e00,desktop,organic,Malaysia,product,12,2025-05-30 11:16:20,0,0,1,0,0.38
S3617,V6252,U1738,returning,f72d5918,d26954a2,desktop,organic,New Caledonia,product,15,2025-04-18 13:11:38,0,0,1,0,0.38
S3618,V6253,U1739,returning,1efd81e8,47d64f12,mobile,organic,Georgia,product,16,2025-04-08 18:14:57,0,0,1,1,0.32
S3618,V6254,U1739,returning,8f9a06f7,6ac1b2b3,desktop,referral,Nicaragua,home,10,2025-03-06 11:59:59,0,0,1,1,0.32
S3618,V6255,U1739,returning,bf104bde,95ae9652,tablet,email,Mauritius,home,20,2025-05-07 17:20:04,0,0,1,1,0.32
S3619,V6256,U1739,returning,1de704d0,70477fed,tablet,organic,Uganda,home,1,2025-03-11 18:21:22,0,0,0,0,0.0
S3619,V6257,U1739,returning,27723768,1e943342,mobile,paid,Mozambique,product,16,2025-04-15 17:27:35,0,0,0,0,0.0
S3619,V6258,U1739,returning,95bbd9a2,035f2350,desktop,organic,Vietnam,blog,6,2025-05-29 01:40:36,0,0,0,0,0.0
S3620,V6259,U1739,returning,8de0fc7f,eb807d12,mobile,email,Estonia,landing,18,2025-05-03 10:08:27,1,1,1,0,3.61
S3621,V6260,U1739,returning,4345c772,3ce875d0,tablet,social,Antarctica (the territory South of 60 deg S),landing,7,2025-03-04 03:12:20,0,0,0,0,0.0
S3622,V6261,U1740,returning,f0f94291,aae71645,mobile,organic,Guadeloupe,category,8,2025-04-10 21:56:47,0,0,1,0,0.27
S3622,V6262,U1740,returning,ab01c1f3,9dd447df,desktop,paid,Eritrea,home,4,2025-03-20 11:13:30,0,0,1,0,0.27
S3622,V6263,U1740,returning,6d79ea33,51357612,desktop,social,Grenada,product,7,2025-05-26 05:15:19,0,0,1,0,0.27
S3623,V6264,U1740,returning,12bde86c,e7ade1fa,tablet,social,Serbia,landing,13,2025-03-06 18:23:35,0,0,1,1,1.03
S3623,V6265,U1740,returning,29c196fb,34c490b0,tablet,email,Burundi,category,7,2025-03-20 19:53:53,0,0,1,1,1.03
S3623,V6266,U1740,returning,d2258f37,7ab0b08c,tablet,referral,Mayotte,landing,1,2025-05-19 07:11:39,0,0,1,1,1.03
S3624,V6267,U1741,returning,51565382,e75dab9e,desktop,organic,Saint Martin,category,14,2025-04-02 00:02:42,0,1,1,1,2.55
S3624,V6268,U1741,returning,73c064a8,a859a7db,desktop,email,Uzbekistan,product,10,2025-05-13 12:44:28,0,1,1,1,2.55
S3625,V6269,U1741,returning,fe226613,bdcc8cb6,desktop,social,Panama,blog,16,2025-05-28 13:51:30,0,0,1,1,1.22
S3625,V6270,U1741,returning,252a97e5,01377a91,desktop,social,Turkey,landing,17,2025-03-07 01:14:09,0,0,1,1,1.22
S3625,V6271,U1741,returning,627202b1,aed7ebeb,tablet,email,Dominica,category,8,2025-04-17 22:04:00,0,0,1,1,1.22
S3626,V6272,U1742,returning,87389533,10e65be5,mobile,referral,Barbados,blog,5,2025-05-18 05:19:43,0,0,0,0,0.0
S3626,V6273,U1742,returning,9f800fd5,9ae06587,mobile,email,Yemen,home,8,2025-04-24 17:52:48,0,0,0,0,0.0
S3626,V6274,U1742,returning,96e04b96,27129db3,mobile,email,United Kingdom,category,12,2025-04-29 05:24:25,0,0,0,0,0.0
S3627,V6275,U1742,returning,0f021f37,c03c1f6b,mobile,paid,Reunion,blog,18,2025-05-21 01:41:56,0,1,0,0,0.59
S3627,V6276,U1742,returning,32b94b04,77011de1,tablet,paid,Serbia,landing,1,2025-05-18 09:34:56,0,1,0,0,0.59
S3628,V6277,U1743,returning,ef599a3a,33e812c5,mobile,email,Argentina,blog,17,2025-04-03 13:52:42,0,0,1,1,2.1
S3628,V6278,U1743,returning,bbfcf39c,7b4f27ca,tablet,organic,Barbados,landing,11,2025-04-10 09:54:35,0,0,1,1,2.1
S3629,V6279,U1743,returning,d93b5996,23274ad3,tablet,paid,Nepal,product,18,2025-05-11 18:40:08,1,0,1,0,3.82
S3629,V6280,U1743,returning,7945a63c,a9d05de1,desktop,social,New Caledonia,blog,5,2025-05-30 05:34:26,1,0,1,0,3.82
S3630,V6281,U1744,returning,a87101bc,452e5d74,mobile,referral,Belgium,home,20,2025-05-26 04:04:05,1,0,1,1,2.85
S3630,V6282,U1744,returning,9dd4eef1,36ff137c,desktop,email,Mexico,category,7,2025-04-16 11:37:06,1,0,1,1,2.85
S3631,V6283,U1744,returning,752683f8,78bd42c6,desktop,email,Yemen,landing,9,2025-03-13 13:40:27,0,0,0,0,0.0
S3632,V6284,U1744,returning,7c76794a,3f503797,tablet,email,Faroe Islands,blog,11,2025-05-10 05:28:49,1,1,0,0,2.31
S3632,V6285,U1744,returning,868c86f3,ea60dc35,mobile,organic,Armenia,product,10,2025-03-11 02:28:48,1,1,0,0,2.31
S3633,V6286,U1745,returning,16c8869f,e7975e68,desktop,email,Argentina,landing,20,2025-04-18 05:09:15,0,1,1,0,0.65
S3633,V6287,U1745,returning,b9ef21bd,3e2a8412,mobile,email,Macedonia,category,14,2025-03-22 20:51:32,0,1,1,0,0.65
S3633,V6288,U1745,returning,3af17f60,7d558024,desktop,referral,Pakistan,landing,12,2025-04-04 00:09:34,0,1,1,0,0.65
S3634,V6289,U1745,returning,c1ba0fbf,c112fe5b,tablet,paid,Jersey,home,8,2025-04-16 08:52:17,0,1,1,1,2.16
S3634,V6290,U1745,new,1139b2ab,d8615232,mobile,email,Gabon,blog,17,2025-05-15 21:07:28,0,1,1,1,2.16
S3634,V6291,U1745,returning,f3087a12,c9ac8f52,mobile,social,Thailand,product,11,2025-05-25 02:16:33,0,1,1,1,2.16
S3635,V6292,U1746,returning,82062965,38f2e51f,mobile,referral,Denmark,landing,12,2025-03-03 01:57:59,0,0,0,1,0.15
S3636,V6293,U1746,returning,00af4a99,b5db4e72,desktop,referral,Venezuela,landing,6,2025-03-06 08:59:24,0,0,0,0,0.0
S3637,V6294,U1746,returning,8f1471da,58966243,desktop,referral,Anguilla,category,16,2025-05-15 02:38:58,0,0,0,0,0.0
S3637,V6295,U1746,returning,924f29cf,541c99b9,tablet,social,Slovenia,category,4,2025-05-18 18:36:47,0,0,0,0,0.0
S3637,V6296,U1746,returning,cc6a03fa,84db2c20,tablet,organic,Congo,landing,13,2025-04-21 20:44:35,0,0,0,0,0.0
S3638,V6297,U1746,new,d04a31ae,1d34a69f,desktop,social,Netherlands,home,5,2025-05-23 12:37:53,1,1,0,0,2.44
S3638,V6298,U1746,returning,4af9eebb,8d4a2122,desktop,email,Hong Kong,blog,14,2025-05-06 05:02:17,1,1,0,0,2.44
S3638,V6299,U1746,returning,b229d186,cbf2b666,tablet,email,Poland,product,11,2025-05-11 15:29:11,1,1,0,0,2.44
S3639,V6300,U1746,returning,75089abc,5502cd67,desktop,social,Andorra,product,6,2025-04-23 15:24:32,1,1,0,0,2.77
S3639,V6301,U1746,returning,c99add04,64d78ebf,tablet,email,Liberia,product,5,2025-03-06 01:29:45,1,1,0,0,2.77
S3639,V6302,U1746,returning,badafe41,d0d33e6a,desktop,email,Iceland,landing,2,2025-05-14 08:10:02,1,1,0,0,2.77
S3640,V6303,U1747,returning,4991d131,e59a6c56,desktop,referral,Honduras,blog,9,2025-05-07 12:29:38,1,1,0,1,2.92
S3641,V6304,U1747,returning,b3a2eb8f,f4bf920f,mobile,paid,Brunei Darussalam,home,11,2025-04-11 17:19:01,0,0,0,1,0.18
S3641,V6305,U1747,returning,44d38de6,20ffd963,desktop,organic,Reunion,blog,8,2025-04-11 10:35:39,0,0,0,1,0.18
S3642,V6306,U1747,returning,55e3b461,d19f1dc3,desktop,email,Mayotte,category,13,2025-03-14 09:01:42,0,0,0,0,0.0
S3642,V6307,U1747,returning,f9474cdf,a04cb36c,mobile,organic,Brazil,product,14,2025-04-12 12:30:14,0,0,0,0,0.0
S3642,V6308,U1747,returning,f84c5588,1cb0f0bc,mobile,paid,British Indian Ocean Territory (Chagos Archipelago),home,2,2025-05-27 02:30:12,0,0,0,0,0.0
S3643,V6309,U1747,returning,22c5a546,3cff2ff1,mobile,organic,New Zealand,blog,15,2025-05-27 17:25:37,0,0,0,1,0.47
S3643,V6310,U1747,new,482a156f,e928cd07,tablet,social,Heard Island and McDonald Islands,home,2,2025-04-04 03:43:40,0,0,0,1,0.47
S3644,V6311,U1747,returning,0c99ba8a,8b03751a,mobile,referral,Congo,landing,13,2025-04-03 07:32:26,0,1,1,1,2.33
S3645,V6312,U1748,new,6f6df322,95f6f347,mobile,referral,Jordan,blog,10,2025-05-29 03:15:17,0,1,1,0,1.4
S3645,V6313,U1748,returning,78b4236f,9d5ca90a,desktop,email,Azerbaijan,blog,11,2025-03-24 02:58:36,0,1,1,0,1.4
S3646,V6314,U1748,returning,fbcbb34a,49658d55,desktop,referral,Djibouti,home,12,2025-03-09 22:21:14,0,0,1,0,0.58
S3647,V6315,U1748,returning,427663db,e88b3429,mobile,social,Myanmar,landing,20,2025-03-01 23:25:02,0,1,0,1,0.68
S3647,V6316,U1748,returning,8e4b08aa,092dbebf,tablet,paid,Denmark,landing,20,2025-04-10 02:30:44,0,1,0,1,0.68
S3648,V6317,U1748,returning,2a0122dc,b7716725,mobile,organic,San Marino,blog,7,2025-05-13 01:36:46,0,0,0,0,0.0
S3648,V6318,U1748,returning,dc9b2209,3e0acd7d,tablet,referral,Tuvalu,product,13,2025-05-18 10:09:32,0,0,0,0,0.0
S3649,V6319,U1749,returning,d9864954,922e0dab,mobile,referral,South Africa,landing,6,2025-04-22 01:28:39,0,0,0,0,0.0
S3649,V6320,U1749,returning,9b8b07a5,45aafdd3,mobile,social,Mongolia,blog,2,2025-03-05 10:40:28,0,0,0,0,0.0
S3649,V6321,U1749,returning,1e886570,3bf0a985,tablet,social,Spain,product,12,2025-03-02 10:42:58,0,0,0,0,0.0
S3650,V6322,U1749,returning,73da7697,cefea8fc,mobile,social,Tunisia,category,16,2025-05-09 21:19:05,0,0,0,0,0.0
S3650,V6323,U1749,returning,edb43fb8,99d2cb70,mobile,social,Egypt,product,7,2025-05-18 21:32:46,0,0,0,0,0.0
S3651,V6324,U1750,returning,b6b7dbda,1e462660,desktop,email,Azerbaijan,landing,15,2025-03-08 10:31:05,0,0,1,1,0.95
S3652,V6325,U1750,returning,668bead9,58961f67,mobile,social,Azerbaijan,product,7,2025-03-13 07:16:09,0,0,1,0,1.47
S3653,V6326,U1750,returning,116e8686,e4aa705a,desktop,paid,Kazakhstan,home,10,2025-03-18 12:48:47,0,1,0,1,0.88
S3653,V6327,U1750,returning,a29d9474,8826329b,mobile,organic,Finland,landing,8,2025-03-05 05:52:25,0,1,0,1,0.88
S3654,V6328,U1750,returning,7881e5e8,68a2ad8c,tablet,social,Germany,home,4,2025-04-03 22:47:03,0,0,0,0,0.0
S3654,V6329,U1750,new,7f65fe09,9dcd272a,tablet,email,Netherlands Antilles,category,10,2025-05-03 14:44:51,0,0,0,0,0.0
S3655,V6330,U1751,returning,c1cb0668,030d2be3,tablet,paid,Tuvalu,category,9,2025-03-24 17:07:50,0,0,1,1,1.02
S3655,V6331,U1751,returning,e143484a,49fb0de2,tablet,social,French Guiana,product,19,2025-03-13 14:15:38,0,0,1,1,1.02
S3656,V6332,U1751,returning,5a612ebe,31273811,mobile,organic,Netherlands,home,9,2025-04-08 14:59:04,0,1,1,1,2.58
