transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,return_stat,return_date
TX1635,ORD1635,P1842,2,128.14,64.07,Not Returned,
TX1635,ORD1635,P1862,3,46.62,15.54,Not Returned,
TX1636,ORD1636,P1502,2,909.18,454.59,Not Returned,
TX1636,ORD1636,P1161,2,77.58,38.79,Not Returned,
TX1637,ORD1637,P1919,1,39.24,39.24,Not Returned,
TX1637,ORD1637,P1592,3,199.62,66.54,Not Returned,
TX1637,ORD1637,P1638,3,1000.92,333.64,Not Returned,
TX1638,ORD1638,P1821,2,170.52,85.26,Not Returned,
TX1638,ORD1638,P1990,3,1114.98,371.66,Not Returned,
TX1639,ORD1639,P1664,3,253.38,84.46,Not Returned,
TX1639,ORD1639,P1283,1,271.46,271.46,Not Returned,
TX1640,ORD1640,P1886,3,109.32,36.44,Returned,17-03-2025 00:49
TX1640,ORD1640,P1688,1,28.77,28.77,Not Returned,
TX1641,ORD1641,P1513,1,74.21,74.21,Not Returned,
TX1641,ORD1641,P1628,2,131.84,65.92,Not Returned,
TX1641,ORD1641,P1279,1,29,29,Not Returned,
TX1642,ORD1642,P1242,1,260.27,260.27,Returned,30-05-2025 03:43
TX1642,ORD1642,P1341,2,211.54,105.77,Not Returned,
TX1642,ORD1642,P1610,1,46.82,46.82,Returned,1/6/2025 3:43
TX1643,ORD1643,P1490,2,47.66,23.83,Not Returned,
TX1643,ORD1643,P1024,2,261.1,130.55,Not Returned,
TX1644,ORD1644,P1173,2,277.04,138.52,Not Returned,
TX1644,ORD1644,P1515,1,28.88,28.88,Not Returned,
TX1645,ORD1645,P1073,2,43.02,21.51,Not Returned,
TX1645,ORD1645,P1317,2,60.28,30.14,Returned,11/4/2025 18:30
TX1645,ORD1645,P1867,1,32.16,32.16,Not Returned,
TX1646,ORD1646,P1233,3,64.02,21.34,Returned,21-04-2025 04:37
TX1646,ORD1646,P1488,1,98.88,98.88,Not Returned,
TX1647,ORD1647,P1781,3,154.95,51.65,Not Returned,
TX1647,ORD1647,P1727,2,66.76,33.38,Not Returned,
TX1648,ORD1648,P1251,3,53.49,17.83,Not Returned,
TX1648,ORD1648,P1696,3,289.23,96.41,Not Returned,
TX1648,ORD1648,P1484,3,274.95,91.65,Not Returned,
TX1649,ORD1649,P1967,2,351.16,175.58,Not Returned,
TX1650,ORD1650,P1675,2,222.92,111.46,Not Returned,
TX1650,ORD1650,P1693,1,47.07,47.07,Not Returned,
TX1651,ORD1651,P1575,2,94.26,47.13,Not Returned,
TX1651,ORD1651,P1984,3,96.21,32.07,Not Returned,
TX1651,ORD1651,P1577,3,368.76,122.92,Not Returned,
TX1652,ORD1652,P1754,3,563.4,187.8,Not Returned,
TX1652,ORD1652,P1605,1,72.3,72.3,Not Returned,
TX1653,ORD1653,P1409,2,125.5,62.75,Not Returned,
TX1653,ORD1653,P1822,3,306.3,102.1,Not Returned,
TX1653,ORD1653,P1897,2,77.44,38.72,Not Returned,
TX1654,ORD1654,P1135,1,115.23,115.23,Not Returned,
TX1654,ORD1654,P1488,1,98.88,98.88,Not Returned,
TX1655,ORD1655,P1852,1,156.82,156.82,Not Returned,
TX1655,ORD1655,P1382,2,103.78,51.89,Not Returned,
TX1656,ORD1656,P1599,2,885.52,442.76,Not Returned,
TX1656,ORD1656,P1626,3,35.85,11.95,Not Returned,
TX1656,ORD1656,P1330,3,871.83,290.61,Not Returned,
TX1657,ORD1657,P1134,1,23.17,23.17,Not Returned,
TX1658,ORD1658,P1260,1,119.72,119.72,Returned,5/4/2025 7:06
TX1658,ORD1658,P1376,2,413.38,206.69,Not Returned,
TX1659,ORD1659,P1301,3,100.71,33.57,Not Returned,
TX1659,ORD1659,P1708,3,1317.51,439.17,Not Returned,
TX1659,ORD1659,P1866,1,161.6,161.6,Not Returned,
TX1660,ORD1660,P1004,3,60.48,20.16,Not Returned,
TX1660,ORD1660,P1713,3,11.76,3.92,Not Returned,
TX1660,ORD1660,P1106,2,169.32,84.66,Not Returned,
TX1661,ORD1661,P1432,3,529.59,176.53,Not Returned,
TX1661,ORD1661,P1007,3,147.12,49.04,Not Returned,
TX1661,ORD1661,P1097,1,102.45,102.45,Returned,29-05-2025 23:29
TX1662,ORD1662,P1658,1,479.09,479.09,Returned,19-05-2025 00:54
TX1662,ORD1662,P1314,3,360.33,120.11,Not Returned,
TX1663,ORD1663,P1887,1,464.59,464.59,Not Returned,
TX1663,ORD1663,P1263,1,220.37,220.37,Not Returned,
TX1664,ORD1664,P1177,2,233.38,116.69,Not Returned,
TX1664,ORD1664,P1628,2,131.84,65.92,Not Returned,
TX1665,ORD1665,P1431,1,29.56,29.56,Returned,2/5/2025 9:08
TX1666,ORD1666,P1428,3,33.78,11.26,Not Returned,
TX1666,ORD1666,P1008,3,84.06,28.02,Not Returned,
TX1666,ORD1666,P1360,1,414.69,414.69,Not Returned,
TX1667,ORD1667,P1068,2,40.24,20.12,Not Returned,
TX1668,ORD1668,P1836,2,553.92,276.96,Returned,27-03-2025 23:09
TX1669,ORD1669,P1112,3,41.94,13.98,Not Returned,
TX1669,ORD1669,P1876,3,219.99,73.33,Not Returned,
TX1669,ORD1669,P1183,1,86.5,86.5,Not Returned,
TX1670,ORD1670,P1438,3,212.22,70.74,Not Returned,
TX1671,ORD1671,P1872,1,10.48,10.48,Not Returned,
TX1671,ORD1671,P1122,1,148.36,148.36,Not Returned,
TX1671,ORD1671,P1044,2,451.4,225.7,Not Returned,
TX1672,ORD1672,P1792,1,64.85,64.85,Not Returned,
TX1672,ORD1672,P1778,1,14.14,14.14,Not Returned,
TX1672,ORD1672,P1869,1,13.54,13.54,Not Returned,
TX1673,ORD1673,P1048,1,33.25,33.25,Not Returned,
TX1673,ORD1673,P1531,2,58.42,29.21,Not Returned,
TX1673,ORD1673,P1378,2,866.2,433.1,Not Returned,
TX1674,ORD1674,P1281,2,252.2,126.1,Not Returned,
TX1674,ORD1674,P1963,3,215.79,71.93,Not Returned,
TX1674,ORD1674,P1339,1,194.18,194.18,Not Returned,
TX1675,ORD1675,P1454,3,1405.65,468.55,Not Returned,
TX1676,ORD1676,P1105,1,216.78,216.78,Not Returned,
TX1676,ORD1676,P1516,2,124.74,62.37,Not Returned,
TX1677,ORD1677,P1693,1,47.07,47.07,Not Returned,
TX1677,ORD1677,P1169,3,108.27,36.09,Not Returned,
TX1677,ORD1677,P1600,3,147.69,49.23,Not Returned,
TX1678,ORD1678,P1926,2,85.78,42.89,Not Returned,
TX1678,ORD1678,P1814,3,138.15,46.05,Not Returned,
TX1678,ORD1678,P1713,3,11.76,3.92,Not Returned,
TX1679,ORD1679,P1198,3,643.44,214.48,Not Returned,
TX1680,ORD1680,P1418,3,182.7,60.9,Not Returned,
TX1680,ORD1680,P1748,3,35.85,11.95,Not Returned,
TX1681,ORD1681,P1260,1,119.72,119.72,Not Returned,
TX1681,ORD1681,P1356,3,136.11,45.37,Not Returned,
TX1682,ORD1682,P1634,1,109.68,109.68,Not Returned,
TX1682,ORD1682,P1826,2,140.3,70.15,Returned,1/5/2025 20:17
TX1682,ORD1682,P1819,2,912.8,456.4,Not Returned,
TX1683,ORD1683,P1931,1,283.15,283.15,Not Returned,
TX1684,ORD1684,P1612,3,229.14,76.38,Not Returned,
TX1684,ORD1684,P1519,2,136.6,68.3,Not Returned,
TX1684,ORD1684,P1667,2,97.46,48.73,Not Returned,
TX1685,ORD1685,P1897,1,38.72,38.72,Not Returned,
TX1685,ORD1685,P1367,3,314.1,104.7,Not Returned,
TX1686,ORD1686,P1781,2,103.3,51.65,Not Returned,
TX1686,ORD1686,P1491,2,389.46,194.73,Not Returned,
TX1687,ORD1687,P1512,1,86.19,86.19,Not Returned,
TX1688,ORD1688,P1250,2,328.6,164.3,Not Returned,
TX1689,ORD1689,P1824,1,20.99,20.99,Not Returned,
TX1689,ORD1689,P1059,3,14.22,4.74,Not Returned,
TX1689,ORD1689,P1217,3,236.28,78.76,Not Returned,
TX1690,ORD1690,P1858,1,43.03,43.03,Not Returned,
TX1691,ORD1691,P1568,2,169.8,84.9,Not Returned,
TX1692,ORD1692,P1609,2,51.08,25.54,Not Returned,
TX1692,ORD1692,P1626,1,11.95,11.95,Returned,25-04-2025 08:50
TX1693,ORD1693,P1215,2,279.44,139.72,Returned,9/5/2025 18:32
TX1693,ORD1693,P1522,2,259.26,129.63,Not Returned,
TX1693,ORD1693,P1411,1,30.1,30.1,Not Returned,
TX1694,ORD1694,P1307,1,51.4,51.4,Not Returned,
TX1694,ORD1694,P1376,1,206.69,206.69,Not Returned,
TX1695,ORD1695,P1623,2,45.84,22.92,Not Returned,
TX1695,ORD1695,P1136,3,151.38,50.46,Not Returned,
TX1695,ORD1695,P1102,1,50.48,50.48,Not Returned,
TX1696,ORD1696,P1405,2,177.12,88.56,Not Returned,
TX1697,ORD1697,P1563,3,203.13,67.71,Not Returned,
TX1698,ORD1698,P1840,2,299,149.5,Not Returned,
TX1698,ORD1698,P1783,2,273.36,136.68,Not Returned,
TX1699,ORD1699,P1301,1,33.57,33.57,Not Returned,
TX1700,ORD1700,P1331,3,470.04,156.68,Not Returned,
TX1701,ORD1701,P1598,1,10.01,10.01,Not Returned,
TX1702,ORD1702,P1572,1,39.52,39.52,Not Returned,
TX1702,ORD1702,P1843,3,294.75,98.25,Not Returned,
TX1703,ORD1703,P1804,2,248.56,124.28,Not Returned,
TX1703,ORD1703,P1006,1,76.14,76.14,Not Returned,
TX1703,ORD1703,P1024,1,130.55,130.55,Not Returned,
TX1704,ORD1704,P1859,2,82.28,41.14,Not Returned,
TX1704,ORD1704,P1872,1,10.48,10.48,Not Returned,
TX1704,ORD1704,P1183,1,86.5,86.5,Not Returned,
TX1705,ORD1705,P1509,3,146.13,48.71,Not Returned,
TX1705,ORD1705,P1319,1,16.09,16.09,Not Returned,
TX1705,ORD1705,P1115,1,26.52,26.52,Not Returned,
TX1706,ORD1706,P1373,1,143.46,143.46,Not Returned,
TX1706,ORD1706,P1358,2,108.62,54.31,Not Returned,
TX1706,ORD1706,P1497,3,59.91,19.97,Returned,11/5/2025 14:05
TX1707,ORD1707,P1946,2,309.48,154.74,Not Returned,
TX1708,ORD1708,P1258,3,145.08,48.36,Returned,31-03-2025 02:50
TX1709,ORD1709,P1080,1,44.91,44.91,Returned,23-03-2025 10:01
TX1709,ORD1709,P1563,1,67.71,67.71,Not Returned,
TX1709,ORD1709,P1500,2,87,43.5,Returned,29-03-2025 10:01
TX1710,ORD1710,P1921,1,14.76,14.76,Not Returned,
TX1710,ORD1710,P1168,3,164.37,54.79,Not Returned,
TX1710,ORD1710,P1689,3,66.84,22.28,Not Returned,
TX1711,ORD1711,P1505,1,43.86,43.86,Returned,22-03-2025 07:45
TX1712,ORD1712,P1523,3,120.72,40.24,Not Returned,
TX1712,ORD1712,P1477,3,204.63,68.21,Not Returned,
TX1713,ORD1713,P1628,3,197.76,65.92,Not Returned,
TX1713,ORD1713,P1823,1,137.08,137.08,Not Returned,
TX1713,ORD1713,P1810,1,39.74,39.74,Not Returned,
TX1714,ORD1714,P1218,1,26.01,26.01,Not Returned,
TX1714,ORD1714,P1654,2,89.32,44.66,Not Returned,
TX1714,ORD1714,P1870,3,255.48,85.16,Not Returned,
TX1715,ORD1715,P1884,1,87.87,87.87,Not Returned,
TX1715,ORD1715,P1475,1,55.64,55.64,Not Returned,
TX1715,ORD1715,P1735,2,123.26,61.63,Not Returned,
TX1716,ORD1716,P1759,3,185.49,61.83,Returned,12/5/2025 6:50
TX1717,ORD1717,P1407,3,281.34,93.78,Not Returned,
TX1717,ORD1717,P1697,2,479.08,239.54,Not Returned,
TX1717,ORD1717,P1431,3,88.68,29.56,Not Returned,
TX1718,ORD1718,P1537,3,128.28,42.76,Not Returned,
TX1719,ORD1719,P1020,1,77.55,77.55,Not Returned,
TX1720,ORD1720,P1654,2,89.32,44.66,Not Returned,
TX1720,ORD1720,P1808,3,281.85,93.95,Not Returned,
TX1721,ORD1721,P1833,1,7.51,7.51,Not Returned,
TX1722,ORD1722,P1989,2,34.38,17.19,Not Returned,
TX1723,ORD1723,P1001,3,347.22,115.74,Not Returned,
TX1723,ORD1723,P1802,1,27.63,27.63,Not Returned,
TX1724,ORD1724,P1474,2,102.86,51.43,Returned,28-05-2025 18:10
TX1725,ORD1725,P1879,2,587.92,293.96,Returned,2/4/2025 1:24
TX1726,ORD1726,P1934,1,72.91,72.91,Not Returned,
TX1726,ORD1726,P1040,3,261.84,87.28,Not Returned,
TX1727,ORD1727,P1086,3,266.55,88.85,Not Returned,
TX1727,ORD1727,P1596,3,10.8,3.6,Not Returned,
TX1727,ORD1727,P1752,3,111.48,37.16,Not Returned,
TX1728,ORD1728,P1179,3,415.08,138.36,Not Returned,
TX1728,ORD1728,P1199,3,134.01,44.67,Not Returned,
TX1729,ORD1729,P1560,2,183.1,91.55,Not Returned,
TX1729,ORD1729,P1117,3,40.44,13.48,Returned,28-04-2025 19:32
TX1730,ORD1730,P1837,1,3.79,3.79,Not Returned,
TX1730,ORD1730,P1188,1,96.92,96.92,Returned,17-03-2025 06:23
TX1730,ORD1730,P1057,1,29.14,29.14,Returned,17-03-2025 06:23
TX1731,ORD1731,P1631,3,247.89,82.63,Not Returned,
TX1731,ORD1731,P1294,1,52.31,52.31,Not Returned,
TX1732,ORD1732,P1673,1,25.01,25.01,Not Returned,
TX1732,ORD1732,P1385,2,26.04,13.02,Not Returned,
TX1733,ORD1733,P1369,3,148.74,49.58,Not Returned,
TX1733,ORD1733,P1092,2,61.52,30.76,Not Returned,
TX1734,ORD1734,P1708,1,439.17,439.17,Not Returned,
TX1735,ORD1735,P1333,3,177.63,59.21,Not Returned,
TX1735,ORD1735,P1691,2,24.12,12.06,Not Returned,
TX1735,ORD1735,P1783,3,410.04,136.68,Not Returned,
TX1736,ORD1736,P1997,2,140.8,70.4,Not Returned,
TX1737,ORD1737,P1235,1,121,121,Not Returned,
TX1737,ORD1737,P1525,3,64.98,21.66,Not Returned,
TX1737,ORD1737,P1649,2,85,42.5,Not Returned,
TX1738,ORD1738,P1921,1,14.76,14.76,Returned,6/3/2025 21:36
TX1738,ORD1738,P1672,3,447.24,149.08,Not Returned,
TX1739,ORD1739,P1579,3,197.79,65.93,Not Returned,
TX1739,ORD1739,P1363,3,960.72,320.24,Not Returned,
TX1740,ORD1740,P1041,2,583.7,291.85,Not Returned,
TX1741,ORD1741,P1433,1,92.83,92.83,Not Returned,
TX1741,ORD1741,P1451,3,511.56,170.52,Not Returned,
TX1741,ORD1741,P1897,3,116.16,38.72,Not Returned,
TX1742,ORD1742,P1416,1,6.35,6.35,Not Returned,
TX1742,ORD1742,P1629,1,3.88,3.88,Not Returned,
TX1743,ORD1743,P1610,3,140.46,46.82,Not Returned,
TX1743,ORD1743,P1554,1,88.42,88.42,Returned,17-03-2025 08:53
TX1744,ORD1744,P1614,2,326.7,163.35,Not Returned,
TX1745,ORD1745,P1871,1,126.47,126.47,Not Returned,
TX1745,ORD1745,P1156,1,25.41,25.41,Not Returned,
TX1745,ORD1745,P1065,1,94.55,94.55,Not Returned,
TX1746,ORD1746,P1304,1,486.59,486.59,Not Returned,
TX1747,ORD1747,P1307,1,51.4,51.4,Returned,13-04-2025 14:06
TX1748,ORD1748,P1849,3,346.47,115.49,Not Returned,
TX1748,ORD1748,P1656,1,59.45,59.45,Not Returned,
TX1749,ORD1749,P1502,3,1363.77,454.59,Not Returned,
TX1749,ORD1749,P1160,1,4.18,4.18,Not Returned,
TX1750,ORD1750,P1136,3,151.38,50.46,Not Returned,
TX1750,ORD1750,P1540,1,72.05,72.05,Not Returned,
TX1751,ORD1751,P1311,3,1244.97,414.99,Not Returned,
TX1752,ORD1752,P1689,3,66.84,22.28,Not Returned,
TX1753,ORD1753,P1555,2,245.9,122.95,Returned,25-04-2025 21:06
TX1753,ORD1753,P1153,2,695.06,347.53,Not Returned,
TX1754,ORD1754,P1657,2,138.62,69.31,Returned,12/5/2025 8:32
TX1755,ORD1755,P1227,3,648.84,216.28,Not Returned,
TX1756,ORD1756,P1450,3,220.95,73.65,Not Returned,
TX1756,ORD1756,P1937,2,628.72,314.36,Not Returned,
TX1756,ORD1756,P1430,1,52.45,52.45,Not Returned,
TX1757,ORD1757,P1067,3,139.65,46.55,Not Returned,
TX1758,ORD1758,P1069,2,131.86,65.93,Not Returned,
TX1758,ORD1758,P1610,2,93.64,46.82,Not Returned,
TX1759,ORD1759,P1137,3,1130.91,376.97,Not Returned,
TX1759,ORD1759,P1031,3,129.09,43.03,Not Returned,
TX1759,ORD1759,P1632,3,233.67,77.89,Returned,6/4/2025 19:52
TX1760,ORD1760,P1812,3,57,19,Not Returned,
TX1761,ORD1761,P1749,3,179.01,59.67,Not Returned,
TX1762,ORD1762,P1679,3,45.09,15.03,Returned,25-05-2025 00:21
TX1762,ORD1762,P1752,3,111.48,37.16,Returned,25-05-2025 00:21
TX1762,ORD1762,P1149,3,114.78,38.26,Not Returned,
TX1763,ORD1763,P1956,2,89.62,44.81,Not Returned,
TX1763,ORD1763,P1431,1,29.56,29.56,Not Returned,
TX1764,ORD1764,P1086,1,88.85,88.85,Returned,28-05-2025 06:21
TX1764,ORD1764,P1828,3,96.66,32.22,Returned,23-05-2025 06:21
TX1764,ORD1764,P1935,1,86.05,86.05,Not Returned,
TX1765,ORD1765,P1817,3,69.12,23.04,Not Returned,
TX1766,ORD1766,P1410,2,65.38,32.69,Not Returned,
TX1766,ORD1766,P1550,2,308.54,154.27,Not Returned,
TX1767,ORD1767,P1032,1,10.3,10.3,Returned,30-04-2025 11:55
TX1767,ORD1767,P1440,2,32.22,16.11,Not Returned,
TX1767,ORD1767,P1540,1,72.05,72.05,Not Returned,
TX1768,ORD1768,P1276,2,65.98,32.99,Not Returned,
TX1768,ORD1768,P1015,3,129.24,43.08,Not Returned,
TX1768,ORD1768,P1715,2,75.66,37.83,Not Returned,
TX1769,ORD1769,P1521,2,442.06,221.03,Not Returned,
TX1769,ORD1769,P1407,2,187.56,93.78,Not Returned,
TX1769,ORD1769,P1788,3,405.48,135.16,Not Returned,
TX1770,ORD1770,P1715,2,75.66,37.83,Returned,23-03-2025 06:47
TX1771,ORD1771,P1149,2,76.52,38.26,Returned,5/5/2025 0:26
TX1771,ORD1771,P1846,1,13.29,13.29,Not Returned,
TX1772,ORD1772,P1315,1,93.72,93.72,Returned,6/5/2025 11:13
TX1773,ORD1773,P1278,3,211.02,70.34,Not Returned,
TX1773,ORD1773,P1527,3,185.34,61.78,Not Returned,
TX1773,ORD1773,P1876,1,73.33,73.33,Not Returned,
TX1774,ORD1774,P1346,3,31.08,10.36,Not Returned,
TX1774,ORD1774,P1182,1,13.04,13.04,Not Returned,
TX1774,ORD1774,P1015,1,43.08,43.08,Not Returned,
TX1775,ORD1775,P1769,1,22.04,22.04,Not Returned,
TX1775,ORD1775,P1450,1,73.65,73.65,Not Returned,
TX1776,ORD1776,P1256,3,64.14,21.38,Not Returned,
TX1776,ORD1776,P1237,2,165.32,82.66,Not Returned,
TX1776,ORD1776,P1063,2,633.26,316.63,Returned,21-03-2025 23:41
TX1777,ORD1777,P1142,1,115.49,115.49,Not Returned,
TX1778,ORD1778,P1221,1,399.42,399.42,Not Returned,
TX1778,ORD1778,P1872,1,10.48,10.48,Not Returned,
TX1779,ORD1779,P1952,1,45.16,45.16,Returned,30-05-2025 19:24
TX1779,ORD1779,P1898,1,211.14,211.14,Not Returned,
TX1780,ORD1780,P1526,2,73.12,36.56,Not Returned,
TX1780,ORD1780,P1808,1,93.95,93.95,Not Returned,
TX1781,ORD1781,P1013,2,79.4,39.7,Not Returned,
TX1782,ORD1782,P1011,1,81.13,81.13,Not Returned,
TX1783,ORD1783,P1213,1,113.67,113.67,Returned,27-05-2025 15:38
TX1783,ORD1783,P1999,1,14.46,14.46,Not Returned,
TX1783,ORD1783,P1496,3,522.33,174.11,Not Returned,
TX1784,ORD1784,P1455,3,99.99,33.33,Not Returned,
TX1785,ORD1785,P1390,3,371.55,123.85,Not Returned,
TX1785,ORD1785,P1903,1,169.1,169.1,Returned,22-04-2025 19:52
TX1786,ORD1786,P1996,1,188.47,188.47,Not Returned,
TX1786,ORD1786,P1889,1,96.11,96.11,Not Returned,
TX1787,ORD1787,P1971,1,97.53,97.53,Not Returned,
TX1787,ORD1787,P1784,1,261.7,261.7,Not Returned,
TX1788,ORD1788,P1391,3,226.2,75.4,Returned,6/4/2025 23:30
TX1788,ORD1788,P1562,2,313.52,156.76,Not Returned,
TX1788,ORD1788,P1463,2,270.3,135.15,Not Returned,
TX1789,ORD1789,P1839,2,125.42,62.71,Not Returned,
TX1789,ORD1789,P1683,3,167.79,55.93,Returned,27-05-2025 18:43
TX1789,ORD1789,P1219,1,38.62,38.62,Not Returned,
TX1790,ORD1790,P1180,2,218.78,109.39,Not Returned,
TX1790,ORD1790,P1709,2,252.94,126.47,Not Returned,
TX1791,ORD1791,P1487,3,412.35,137.45,Not Returned,
TX1791,ORD1791,P1005,3,165.15,55.05,Not Returned,
TX1791,ORD1791,P1627,1,32.7,32.7,Returned,23-03-2025 23:13
TX1792,ORD1792,P1624,2,149.52,74.76,Not Returned,
TX1793,ORD1793,P1320,1,54.14,54.14,Not Returned,
TX1793,ORD1793,P1610,2,93.64,46.82,Not Returned,
TX1793,ORD1793,P1283,1,271.46,271.46,Not Returned,
TX1794,ORD1794,P1766,2,39.84,19.92,Not Returned,
TX1794,ORD1794,P1747,3,255.15,85.05,Not Returned,
TX1795,ORD1795,P1612,1,76.38,76.38,Not Returned,
TX1796,ORD1796,P1337,1,169.58,169.58,Not Returned,
TX1797,ORD1797,P1959,2,96.4,48.2,Not Returned,
TX1797,ORD1797,P1618,1,155.53,155.53,Returned,30-05-2025 22:20
TX1798,ORD1798,P1986,2,9.06,4.53,Not Returned,
TX1798,ORD1798,P1966,2,62.92,31.46,Not Returned,
TX1798,ORD1798,P1688,1,28.77,28.77,Not Returned,
TX1799,ORD1799,P1583,3,361.32,120.44,Not Returned,
TX1800,ORD1800,P1966,2,62.92,31.46,Not Returned,
TX1800,ORD1800,P1476,1,176.37,176.37,Not Returned,
TX1801,ORD1801,P1513,3,222.63,74.21,Not Returned,
TX1801,ORD1801,P1895,3,330.09,110.03,Not Returned,
TX1801,ORD1801,P1099,1,455.45,455.45,Not Returned,
TX1802,ORD1802,P1523,3,120.72,40.24,Not Returned,
TX1802,ORD1802,P1008,3,84.06,28.02,Not Returned,
TX1802,ORD1802,P1642,1,16.36,16.36,Not Returned,
TX1803,ORD1803,P1279,3,87,29,Not Returned,
TX1803,ORD1803,P1435,1,56.32,56.32,Not Returned,
TX1804,ORD1804,P1830,2,36.34,18.17,Not Returned,
TX1805,ORD1805,P1037,1,21.51,21.51,Not Returned,
TX1805,ORD1805,P1665,1,305.36,305.36,Not Returned,
TX1806,ORD1806,P1819,3,1369.2,456.4,Not Returned,
TX1806,ORD1806,P1291,1,15.48,15.48,Not Returned,
TX1806,ORD1806,P1073,1,21.51,21.51,Not Returned,
TX1807,ORD1807,P1320,3,162.42,54.14,Not Returned,
TX1807,ORD1807,P1779,1,92.01,92.01,Not Returned,
TX1808,ORD1808,P1994,3,37.08,12.36,Not Returned,
TX1808,ORD1808,P1385,3,39.06,13.02,Not Returned,
TX1808,ORD1808,P1095,2,91.42,45.71,Not Returned,
TX1809,ORD1809,P1359,3,194.28,64.76,Not Returned,
TX1809,ORD1809,P1076,3,28.86,9.62,Not Returned,
TX1810,ORD1810,P1367,3,314.1,104.7,Not Returned,
TX1811,ORD1811,P1086,2,177.7,88.85,Returned,28-03-2025 22:23
TX1811,ORD1811,P1157,3,190.23,63.41,Not Returned,
TX1812,ORD1812,P1505,1,43.86,43.86,Returned,4/5/2025 1:49
TX1813,ORD1813,P1182,1,13.04,13.04,Not Returned,
TX1813,ORD1813,P1541,1,15.38,15.38,Not Returned,
TX1814,ORD1814,P1758,3,1053.48,351.16,Not Returned,
TX1814,ORD1814,P1092,3,92.28,30.76,Not Returned,
TX1815,ORD1815,P1343,2,32,16,Not Returned,
TX1816,ORD1816,P1333,3,177.63,59.21,Not Returned,
TX1816,ORD1816,P1628,3,197.76,65.92,Not Returned,
TX1816,ORD1816,P1393,3,238.62,79.54,Not Returned,
TX1817,ORD1817,P1079,3,521.4,173.8,Not Returned,
TX1817,ORD1817,P1607,1,182.69,182.69,Not Returned,
TX1817,ORD1817,P1205,2,235.36,117.68,Returned,28-05-2025 03:49
TX1818,ORD1818,P1963,2,143.86,71.93,Not Returned,
TX1819,ORD1819,P1460,3,51.75,17.25,Not Returned,
TX1819,ORD1819,P1184,3,138.09,46.03,Not Returned,
TX1819,ORD1819,P1312,2,222.78,111.39,Not Returned,
TX1820,ORD1820,P1667,2,97.46,48.73,Not Returned,
TX1820,ORD1820,P1619,2,64.88,32.44,Not Returned,
TX1821,ORD1821,P1519,1,68.3,68.3,Not Returned,
TX1821,ORD1821,P1218,2,52.02,26.01,Not Returned,
TX1821,ORD1821,P1185,2,829.66,414.83,Returned,23-05-2025 10:58
TX1822,ORD1822,P1907,3,574.11,191.37,Not Returned,
TX1822,ORD1822,P1008,3,84.06,28.02,Returned,1/6/2025 0:43
TX1823,ORD1823,P1687,3,285.33,95.11,Not Returned,
TX1823,ORD1823,P1246,3,332.73,110.91,Returned,16-03-2025 10:07
TX1824,ORD1824,P1269,3,74.61,24.87,Not Returned,
TX1825,ORD1825,P1831,2,117.14,58.57,Not Returned,
TX1826,ORD1826,P1422,3,713.37,237.79,Returned,15-03-2025 17:16
TX1826,ORD1826,P1566,3,414.33,138.11,Not Returned,
TX1827,ORD1827,P1638,3,1000.92,333.64,Not Returned,
TX1827,ORD1827,P1743,2,141.78,70.89,Not Returned,
TX1827,ORD1827,P1642,3,49.08,16.36,Not Returned,
TX1828,ORD1828,P1399,1,65.17,65.17,Not Returned,
TX1828,ORD1828,P1694,3,10.56,3.52,Not Returned,
TX1829,ORD1829,P1303,1,8.71,8.71,Not Returned,
TX1830,ORD1830,P1274,3,287.97,95.99,Not Returned,
TX1831,ORD1831,P1706,1,403.19,403.19,Not Returned,
TX1832,ORD1832,P1075,1,43.2,43.2,Returned,6/5/2025 0:54
TX1832,ORD1832,P1792,3,194.55,64.85,Not Returned,
TX1832,ORD1832,P1300,3,32.16,10.72,Not Returned,
TX1833,ORD1833,P1452,3,893.55,297.85,Not Returned,
TX1833,ORD1833,P1366,2,79.76,39.88,Not Returned,
TX1834,ORD1834,P1152,3,81.75,27.25,Not Returned,
TX1834,ORD1834,P1019,3,967.56,322.52,Not Returned,
TX1835,ORD1835,P1479,2,209.2,104.6,Not Returned,
TX1835,ORD1835,P1382,3,155.67,51.89,Returned,23-03-2025 05:25
TX1836,ORD1836,P1375,1,144,144,Not Returned,
TX1836,ORD1836,P1027,3,120.18,40.06,Not Returned,
TX1836,ORD1836,P1396,2,79.98,39.99,Not Returned,
TX1837,ORD1837,P1382,1,51.89,51.89,Not Returned,
TX1838,ORD1838,P1719,3,100.23,33.41,Not Returned,
TX1839,ORD1839,P1930,2,143.42,71.71,Not Returned,
TX1840,ORD1840,P1153,2,695.06,347.53,Returned,7/4/2025 12:22
TX1840,ORD1840,P1232,1,62.2,62.2,Not Returned,
TX1840,ORD1840,P1264,2,397.98,198.99,Not Returned,
TX1841,ORD1841,P1609,3,76.62,25.54,Returned,19-03-2025 01:50
TX1841,ORD1841,P1907,3,574.11,191.37,Not Returned,
TX1842,ORD1842,P1966,1,31.46,31.46,Not Returned,
TX1842,ORD1842,P1507,2,122.3,61.15,Not Returned,
TX1843,ORD1843,P1779,2,184.02,92.01,Not Returned,
TX1844,ORD1844,P1990,3,1114.98,371.66,Not Returned,
TX1844,ORD1844,P1418,3,182.7,60.9,Not Returned,
