transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,discount_code_used,discount_value,shipping_cost,total_payable,return_stat,return_date,Order_date,Total_order_amount
TX1783,ORD1783,P1999,1,14.46,14.46,Yes,2.38,15.88,27.96,Not Returned,,21-05-2025,27.96
TX1783,ORD1783,P1496,3,522.33,174.11,No,0,1.95,524.28,Not Returned,,21-05-2025,524.28
TX1784,ORD1784,P1455,3,99.99,33.33,No,0,18.37,118.36,Not Returned,,26-04-2025,118.36
TX1785,ORD1785,P1390,3,371.55,123.85,Yes,96.4,18.85,294,Not Returned,,17-04-2025,294
TX1785,ORD1785,P1903,1,169.1,169.1,Yes,38.61,5.06,135.55,Returned,22-04-2025 19:52,17-04-2025,5.06
TX1786,ORD1786,P1996,1,188.47,188.47,No,0,20.22,208.69,Not Returned,,05-04-2025,208.69
TX1786,ORD1786,P1889,1,96.11,96.11,No,0,17.62,113.73,Not Returned,,05-04-2025,113.73
TX1787,ORD1787,P1971,1,97.53,97.53,Yes,12.55,24.9,109.88,Not Returned,,30-04-2025,109.88
TX1787,ORD1787,P1784,1,261.7,261.7,Yes,40.25,15.87,237.32,Not Returned,,30-04-2025,237.32
TX1788,ORD1788,P1391,3,226.2,75.4,No,0,14.48,240.68,Returned,06-04-2025 23:30,30-03-2025,14.48
TX1788,ORD1788,P1562,2,313.52,156.76,No,0,19.81,333.33,Not Returned,,30-03-2025,333.33
TX1788,ORD1788,P1463,2,270.3,135.15,No,0,3.97,274.27,Not Returned,,30-03-2025,274.27
TX1789,ORD1789,P1839,2,125.42,62.71,Yes,29.6,14.45,110.27,Not Returned,,20-05-2025,110.27
TX1789,ORD1789,P1683,3,167.79,55.93,Yes,48.28,20.37,139.88,Returned,27-05-2025 18:43,20-05-2025,20.37
TX1789,ORD1789,P1219,1,38.62,38.62,Yes,3.87,17.71,52.46,Not Returned,,20-05-2025,52.46
TX1790,ORD1790,P1180,2,218.78,109.39,Yes,56.98,0.49,162.29,Not Returned,,09-04-2025,162.29
TX1790,ORD1790,P1709,2,252.94,126.47,No,0,0.7,253.64,Not Returned,,09-04-2025,253.64
TX1791,ORD1791,P1487,3,412.35,137.45,No,0,5.61,417.96,Not Returned,,20-03-2025,417.96
TX1791,ORD1791,P1005,3,165.15,55.05,Yes,41.89,17.72,140.98,Not Returned,,20-03-2025,140.98
TX1791,ORD1791,P1627,1,32.7,32.7,No,0,11.15,43.85,Returned,23-03-2025 23:13,20-03-2025,11.15
TX1792,ORD1792,P1624,2,149.52,74.76,No,0,9.8,159.32,Not Returned,,07-03-2025,159.32
TX1793,ORD1793,P1320,1,54.14,54.14,Yes,7.76,16.64,63.02,Not Returned,,13-05-2025,63.02
TX1793,ORD1793,P1610,2,93.64,46.82,Yes,24.52,4.79,73.91,Not Returned,,13-05-2025,73.91
TX1793,ORD1793,P1283,1,271.46,271.46,Yes,50.28,4.36,225.54,Not Returned,,13-05-2025,225.54
TX1794,ORD1794,P1766,2,39.84,19.92,No,0,3.57,43.41,Not Returned,,19-04-2025,43.41
TX1794,ORD1794,P1747,3,255.15,85.05,No,0,14.21,269.36,Not Returned,,19-04-2025,269.36
TX1795,ORD1795,P1612,1,76.38,76.38,No,0,10.52,86.9,Not Returned,,04-03-2025,86.9
TX1796,ORD1796,P1337,1,169.58,169.58,No,0,17.43,187.01,Not Returned,,10-05-2025,187.01
TX1797,ORD1797,P1959,2,96.4,48.2,Yes,22.95,3.31,76.76,Not Returned,,29-05-2025,76.76
TX1797,ORD1797,P1618,1,155.53,155.53,No,0,10.38,165.91,Returned,30-05-2025 22:20,29-05-2025,10.38
TX1798,ORD1798,P1986,2,9.06,4.53,Yes,2.71,11.79,18.14,Not Returned,,23-04-2025,18.14
TX1798,ORD1798,P1966,2,62.92,31.46,Yes,14.25,17.17,65.84,Not Returned,,23-04-2025,65.84
TX1798,ORD1798,P1688,1,28.77,28.77,Yes,5.23,7.85,31.39,Not Returned,,23-04-2025,31.39
TX1799,ORD1799,P1583,3,361.32,120.44,No,0,9.64,370.96,Not Returned,,25-05-2025,370.96
TX1800,ORD1800,P1966,2,62.92,31.46,Yes,11.95,7.61,58.58,Not Returned,,27-05-2025,58.58
TX1800,ORD1800,P1476,1,176.37,176.37,No,0,3.46,179.83,Not Returned,,27-05-2025,179.83
TX1801,ORD1801,P1513,3,222.63,74.21,No,0,17.04,239.67,Not Returned,,02-04-2025,239.67
TX1801,ORD1801,P1895,3,330.09,110.03,Yes,88.44,19.2,260.85,Not Returned,,02-04-2025,260.85
TX1801,ORD1801,P1099,1,455.45,455.45,No,0,3.5,458.95,Not Returned,,02-04-2025,458.95
TX1802,ORD1802,P1523,3,120.72,40.24,No,0,12.36,133.08,Not Returned,,14-05-2025,133.08
TX1802,ORD1802,P1008,3,84.06,28.02,Yes,17,2.26,69.32,Not Returned,,14-05-2025,69.32
TX1802,ORD1802,P1642,1,16.36,16.36,Yes,3.55,4.3,17.11,Not Returned,,14-05-2025,17.11
TX1803,ORD1803,P1279,3,87,29,No,0,2.18,89.18,Not Returned,,17-05-2025,89.18
TX1803,ORD1803,P1435,1,56.32,56.32,No,0,12.09,68.41,Not Returned,,17-05-2025,68.41
TX1804,ORD1804,P1830,2,36.34,18.17,Yes,8.16,19.38,47.56,Not Returned,,30-05-2025,47.56
TX1805,ORD1805,P1037,1,21.51,21.51,Yes,4.74,18.2,34.97,Not Returned,,14-05-2025,34.97
TX1805,ORD1805,P1665,1,305.36,305.36,No,0,24.86,330.22,Not Returned,,14-05-2025,330.22
TX1806,ORD1806,P1819,3,1369.2,456.4,Yes,245.42,2.35,1126.13,Not Returned,,18-05-2025,1126.13
TX1806,ORD1806,P1291,1,15.48,15.48,Yes,2.87,8.94,21.55,Not Returned,,18-05-2025,21.55
TX1806,ORD1806,P1073,1,21.51,21.51,No,0,23.21,44.72,Not Returned,,18-05-2025,44.72
TX1807,ORD1807,P1320,3,162.42,54.14,No,0,24.46,186.88,Not Returned,,24-04-2025,186.88
TX1807,ORD1807,P1779,1,92.01,92.01,No,0,9.46,101.47,Not Returned,,24-04-2025,101.47
TX1808,ORD1808,P1994,3,37.08,12.36,No,0,4.08,41.16,Not Returned,,06-05-2025,41.16
TX1808,ORD1808,P1385,3,39.06,13.02,No,0,12.06,51.12,Not Returned,,06-05-2025,51.12
TX1808,ORD1808,P1095,2,91.42,45.71,No,0,0.48,91.9,Not Returned,,06-05-2025,91.9
TX1809,ORD1809,P1359,3,194.28,64.76,Yes,22.29,1,172.99,Not Returned,,06-05-2025,172.99
TX1809,ORD1809,P1076,3,28.86,9.62,No,0,16.77,45.63,Not Returned,,06-05-2025,45.63
TX1810,ORD1810,P1367,3,314.1,104.7,No,0,17.22,331.32,Not Returned,,27-03-2025,331.32
TX1811,ORD1811,P1086,2,177.7,88.85,No,0,21.74,199.44,Returned,28-03-2025 22:23,26-03-2025,21.74
TX1811,ORD1811,P1157,3,190.23,63.41,Yes,35.03,9.16,164.36,Not Returned,,26-03-2025,164.36
TX1812,ORD1812,P1505,1,43.86,43.86,No,0,19.81,63.67,Returned,04-05-2025 01:49,24-04-2025,19.81
TX1813,ORD1813,P1182,1,13.04,13.04,No,0,5.46,18.5,Not Returned,,30-04-2025,18.5
TX1813,ORD1813,P1541,1,15.38,15.38,Yes,2.19,24.2,37.39,Not Returned,,30-04-2025,37.39
TX1814,ORD1814,P1758,3,1053.48,351.16,No,0,3.58,1057.06,Not Returned,,07-04-2025,1057.06
TX1814,ORD1814,P1092,3,92.28,30.76,Yes,10.08,23.73,105.93,Not Returned,,07-04-2025,105.93
TX1815,ORD1815,P1343,2,32,16,Yes,8.1,18.34,42.24,Not Returned,,05-05-2025,42.24
TX1816,ORD1816,P1333,3,177.63,59.21,Yes,45.28,1.07,133.42,Not Returned,,19-05-2025,133.42
TX1816,ORD1816,P1628,3,197.76,65.92,Yes,38.45,14.39,173.7,Not Returned,,19-05-2025,173.7
TX1816,ORD1816,P1393,3,238.62,79.54,Yes,61.42,17.54,194.74,Not Returned,,19-05-2025,194.74
TX1817,ORD1817,P1079,3,521.4,173.8,Yes,71.9,9.02,458.52,Not Returned,,18-05-2025,458.52
TX1817,ORD1817,P1607,1,182.69,182.69,No,0,3.73,186.42,Not Returned,,18-05-2025,186.42
TX1817,ORD1817,P1205,2,235.36,117.68,No,0,4.44,239.8,Returned,28-05-2025 03:49,18-05-2025,4.44
TX1818,ORD1818,P1963,2,143.86,71.93,No,0,14.41,158.27,Not Returned,,16-05-2025,158.27
TX1819,ORD1819,P1460,3,51.75,17.25,No,0,12.98,64.73,Not Returned,,27-05-2025,64.73
TX1819,ORD1819,P1184,3,138.09,46.03,Yes,35.57,17.68,120.2,Not Returned,,27-05-2025,120.2
TX1819,ORD1819,P1312,2,222.78,111.39,Yes,43.92,23.52,202.38,Not Returned,,27-05-2025,202.38
TX1820,ORD1820,P1667,2,97.46,48.73,No,0,14.62,112.08,Not Returned,,02-03-2025,112.08
TX1820,ORD1820,P1619,2,64.88,32.44,No,0,3.1,67.98,Not Returned,,02-03-2025,67.98
TX1821,ORD1821,P1519,1,68.3,68.3,Yes,16.19,11.52,63.63,Not Returned,,13-05-2025,63.63
TX1821,ORD1821,P1218,2,52.02,26.01,No,0,17.34,69.36,Not Returned,,13-05-2025,69.36
TX1821,ORD1821,P1185,2,829.66,414.83,No,0,17.33,846.99,Returned,23-05-2025 10:58,13-05-2025,17.33
TX1822,ORD1822,P1907,3,574.11,191.37,No,0,22.52,596.63,Not Returned,,22-05-2025,596.63
TX1822,ORD1822,P1008,3,84.06,28.02,Yes,14.05,6.49,76.5,Returned,01-06-2025 00:43,22-05-2025,6.49
TX1823,ORD1823,P1687,3,285.33,95.11,No,0,1.87,287.2,Not Returned,,13-03-2025,287.2
TX1823,ORD1823,P1246,3,332.73,110.91,No,0,23.26,355.99,Returned,16-03-2025 10:07,13-03-2025,23.26
TX1824,ORD1824,P1269,3,74.61,24.87,Yes,9.21,1.65,67.05,Not Returned,,17-03-2025,67.05
TX1825,ORD1825,P1831,2,117.14,58.57,No,0,21.89,139.03,Not Returned,,30-05-2025,139.03
TX1826,ORD1826,P1422,3,713.37,237.79,Yes,132.53,15.43,596.27,Returned,15-03-2025 17:16,12-03-2025,15.43
TX1826,ORD1826,P1566,3,414.33,138.11,No,0,8.01,422.34,Not Returned,,12-03-2025,422.34
TX1827,ORD1827,P1638,3,1000.92,333.64,Yes,227.71,9.68,782.89,Not Returned,,11-03-2025,782.89
TX1827,ORD1827,P1743,2,141.78,70.89,No,0,3.69,145.47,Not Returned,,11-03-2025,145.47
TX1827,ORD1827,P1642,3,49.08,16.36,No,0,19.63,68.71,Not Returned,,11-03-2025,68.71
TX1828,ORD1828,P1399,1,65.17,65.17,No,0,4.33,69.5,Not Returned,,24-04-2025,69.5
TX1828,ORD1828,P1694,3,10.56,3.52,No,0,24.08,34.64,Not Returned,,24-04-2025,34.64
TX1829,ORD1829,P1303,1,8.71,8.71,Yes,0.93,3.96,11.74,Not Returned,,29-04-2025,11.74
TX1830,ORD1830,P1274,3,287.97,95.99,Yes,78.47,19.15,228.65,Not Returned,,18-05-2025,228.65
TX1831,ORD1831,P1706,1,403.19,403.19,No,0,7.04,410.23,Not Returned,,22-05-2025,410.23
TX1832,ORD1832,P1075,1,43.2,43.2,Yes,11.12,18.87,50.95,Returned,06-05-2025 00:54,27-04-2025,18.87
TX1832,ORD1832,P1792,3,194.55,64.85,Yes,42.39,14,166.16,Not Returned,,27-04-2025,166.16
TX1832,ORD1832,P1300,3,32.16,10.72,No,0,0.86,33.02,Not Returned,,27-04-2025,33.02
TX1833,ORD1833,P1452,3,893.55,297.85,No,0,1.55,895.1,Not Returned,,11-05-2025,895.1
TX1833,ORD1833,P1366,2,79.76,39.88,No,0,20.72,100.48,Not Returned,,11-05-2025,100.48
TX1834,ORD1834,P1152,3,81.75,27.25,Yes,22.38,20.97,80.34,Not Returned,,21-05-2025,80.34
TX1834,ORD1834,P1019,3,967.56,322.52,No,0,23.42,990.98,Not Returned,,21-05-2025,990.98
TX1835,ORD1835,P1479,2,209.2,104.6,Yes,37.6,19.22,190.82,Not Returned,,13-03-2025,190.82
TX1835,ORD1835,P1382,3,155.67,51.89,Yes,38.64,8.34,125.37,Returned,23-03-2025 05:25,13-03-2025,8.34
TX1836,ORD1836,P1375,1,144,144,Yes,18.24,6.68,132.44,Not Returned,,09-05-2025,132.44
TX1836,ORD1836,P1027,3,120.18,40.06,Yes,23.67,11.58,108.09,Not Returned,,09-05-2025,108.09
TX1836,ORD1836,P1396,2,79.98,39.99,Yes,9.05,14.89,85.82,Not Returned,,09-05-2025,85.82
TX1837,ORD1837,P1382,1,51.89,51.89,No,0,10.18,62.07,Not Returned,,13-04-2025,62.07
TX1838,ORD1838,P1719,3,100.23,33.41,No,0,17.61,117.84,Not Returned,,12-04-2025,117.84
TX1839,ORD1839,P1930,2,143.42,71.71,Yes,38,18.67,124.09,Not Returned,,24-05-2025,124.09
TX1840,ORD1840,P1153,2,695.06,347.53,Yes,161.34,13.05,546.77,Returned,07-04-2025 12:22,28-03-2025,13.05
TX1840,ORD1840,P1232,1,62.2,62.2,No,0,12.44,74.64,Not Returned,,28-03-2025,74.64
TX1840,ORD1840,P1264,2,397.98,198.99,Yes,111.82,0.67,286.83,Not Returned,,28-03-2025,286.83
TX1841,ORD1841,P1609,3,76.62,25.54,Yes,9.64,14.8,81.78,Returned,19-03-2025 01:50,13-03-2025,14.8
TX1841,ORD1841,P1907,3,574.11,191.37,No,0,10.85,584.96,Not Returned,,13-03-2025,584.96
TX1842,ORD1842,P1966,1,31.46,31.46,No,0,1.19,32.65,Not Returned,,15-05-2025,32.65
TX1842,ORD1842,P1507,2,122.3,61.15,Yes,36.08,24.15,110.37,Not Returned,,15-05-2025,110.37
TX1843,ORD1843,P1779,2,184.02,92.01,No,0,19.88,203.9,Not Returned,,06-05-2025,203.9
TX1844,ORD1844,P1990,3,1114.98,371.66,Yes,162.23,5.74,958.49,Not Returned,,07-05-2025,958.49
TX1844,ORD1844,P1418,3,182.7,60.9,Yes,20.06,16.63,179.27,Not Returned,,07-05-2025,179.27
TX1845,ORD1845,P1418,3,182.7,60.9,No,0,20.2,202.9,Not Returned,,11-05-2025,202.9
TX1845,ORD1845,P1602,1,5.41,5.41,No,0,15.46,20.87,Not Returned,,11-05-2025,20.87
TX1846,ORD1846,P1516,1,62.37,62.37,No,0,13.43,75.8,Not Returned,,19-05-2025,75.8
TX1846,ORD1846,P1287,2,950.68,475.34,Yes,193.5,18.82,776,Not Returned,,19-05-2025,776
TX1847,ORD1847,P1055,3,392.97,130.99,No,0,1.8,394.77,Not Returned,,11-03-2025,394.77
TX1847,ORD1847,P1961,2,62.28,31.14,No,0,8.24,70.52,Not Returned,,11-03-2025,70.52
TX1848,ORD1848,P1225,3,195.87,65.29,Yes,39.21,9.55,166.21,Not Returned,,29-05-2025,166.21
TX1849,ORD1849,P1216,3,225.39,75.13,No,0,2.96,228.35,Not Returned,,29-05-2025,228.35
TX1850,ORD1850,P1858,1,43.03,43.03,Yes,11.2,18.9,50.73,Not Returned,,12-03-2025,50.73
TX1850,ORD1850,P1707,2,76.4,38.2,No,0,16.28,92.68,Not Returned,,12-03-2025,92.68
TX1851,ORD1851,P1081,1,25.61,25.61,No,0,23.08,48.69,Not Returned,,28-04-2025,48.69
TX1852,ORD1852,P1715,2,75.66,37.83,No,0,19.73,95.39,Not Returned,,09-04-2025,95.39
TX1852,ORD1852,P1341,2,211.54,105.77,Yes,26.14,10.38,195.78,Not Returned,,09-04-2025,195.78
TX1853,ORD1853,P1159,3,267.09,89.03,No,0,9.9,276.99,Not Returned,,20-05-2025,276.99
TX1853,ORD1853,P1919,3,117.72,39.24,Yes,15.73,0.06,102.05,Not Returned,,20-05-2025,102.05
TX1853,ORD1853,P1694,2,7.04,3.52,No,0,5.01,12.05,Not Returned,,20-05-2025,12.05
TX1854,ORD1854,P1253,1,170.04,170.04,No,0,8.76,178.8,Not Returned,,24-05-2025,178.8
TX1854,ORD1854,P1728,3,88.08,29.36,Yes,22,6.28,72.36,Not Returned,,24-05-2025,72.36
TX1854,ORD1854,P1631,1,82.63,82.63,Yes,20.23,22.8,85.2,Not Returned,,24-05-2025,85.2
TX1855,ORD1855,P1163,1,72.35,72.35,Yes,7.84,20.15,84.66,Not Returned,,12-04-2025,84.66
TX1856,ORD1856,P1099,3,1366.35,455.45,Yes,210.68,15.28,1170.95,Returned,14-05-2025 17:26,13-05-2025,15.28
TX1856,ORD1856,P1961,1,31.14,31.14,No,0,0.3,31.44,Returned,19-05-2025 17:26,13-05-2025,0.3
TX1857,ORD1857,P1069,1,65.93,65.93,No,0,6.06,71.99,Not Returned,,31-03-2025,71.99
TX1858,ORD1858,P1080,1,44.91,44.91,No,0,16.25,61.16,Not Returned,,11-03-2025,61.16
TX1858,ORD1858,P1479,1,104.6,104.6,Yes,15.04,14.53,104.09,Not Returned,,11-03-2025,104.09
TX1858,ORD1858,P1983,2,53.18,26.59,No,0,15.21,68.39,Not Returned,,11-03-2025,68.39
TX1859,ORD1859,P1507,1,61.15,61.15,No,0,10.94,72.09,Returned,10-05-2025 21:42,03-05-2025,10.94
TX1860,ORD1860,P1434,3,115.71,38.57,Yes,12.2,0.54,104.05,Not Returned,,06-04-2025,104.05
TX1860,ORD1860,P1141,1,393.68,393.68,Yes,109.08,3.02,287.62,Not Returned,,06-04-2025,287.62
TX1860,ORD1860,P1611,2,163.74,81.87,No,0,24.44,188.18,Not Returned,,06-04-2025,188.18
TX1861,ORD1861,P1506,3,1138.92,379.64,No,0,16.24,1155.16,Not Returned,,13-03-2025,1155.16
TX1861,ORD1861,P1291,1,15.48,15.48,No,0,15.03,30.51,Not Returned,,13-03-2025,30.51
TX1861,ORD1861,P1534,2,8.86,4.43,No,0,22.78,31.64,Not Returned,,13-03-2025,31.64
TX1862,ORD1862,P1331,1,156.68,156.68,No,0,24.58,181.26,Not Returned,,15-05-2025,181.26
TX1863,ORD1863,P1719,2,66.82,33.41,No,0,22.57,89.39,Returned,26-04-2025 22:02,17-04-2025,22.57
TX1863,ORD1863,P1481,2,263.52,131.76,No,0,15.95,279.47,Not Returned,,17-04-2025,279.47
TX1864,ORD1864,P1249,1,495.76,495.76,Yes,131.82,12.81,376.75,Returned,08-04-2025 23:46,01-04-2025,12.81
TX1864,ORD1864,P1514,2,250.9,125.45,Yes,72.9,1.65,179.65,Returned,08-04-2025 23:46,01-04-2025,1.65
TX1864,ORD1864,P1373,1,143.46,143.46,Yes,25.75,4.93,122.64,Not Returned,,01-04-2025,122.64
TX1865,ORD1865,P1671,1,21.39,21.39,Yes,6.29,17.42,32.52,Not Returned,,12-03-2025,32.52
TX1865,ORD1865,P1497,2,39.94,19.97,Yes,5.17,19.08,53.85,Not Returned,,12-03-2025,53.85
TX1865,ORD1865,P1408,3,61.59,20.53,No,0,4.69,66.28,Returned,14-03-2025 00:16,12-03-2025,4.69
TX1866,ORD1866,P1170,1,45.25,45.25,No,0,8.31,53.56,Not Returned,,17-03-2025,53.56
TX1866,ORD1866,P1112,2,27.96,13.98,No,0,19.79,47.75,Not Returned,,17-03-2025,47.75
TX1866,ORD1866,P1598,2,20.02,10.01,Yes,3.4,13.67,30.29,Not Returned,,17-03-2025,30.29
TX1867,ORD1867,P1755,2,707.46,353.73,Yes,172.38,19.99,555.07,Returned,25-05-2025 17:11,24-05-2025,19.99
TX1867,ORD1867,P1487,3,412.35,137.45,No,0,12.5,424.85,Not Returned,,24-05-2025,424.85
TX1868,ORD1868,P1543,2,212.96,106.48,Yes,33.8,23.82,202.98,Not Returned,,18-04-2025,202.98
TX1868,ORD1868,P1649,2,85,42.5,Yes,11.26,6.4,80.14,Not Returned,,18-04-2025,80.14
TX1868,ORD1868,P1410,1,32.69,32.69,Yes,4.92,11.13,38.9,Not Returned,,18-04-2025,38.9
TX1869,ORD1869,P1891,2,58.72,29.36,Yes,15.85,16.04,58.91,Not Returned,,15-03-2025,58.91
TX1869,ORD1869,P1180,3,328.17,109.39,Yes,74.16,16.33,270.34,Not Returned,,15-03-2025,270.34
TX1870,ORD1870,P1716,3,203.52,67.84,Yes,59.36,4.48,148.64,Not Returned,,23-03-2025,148.64
TX1870,ORD1870,P1609,1,25.54,25.54,No,0,11.32,36.86,Not Returned,,23-03-2025,36.86
TX1870,ORD1870,P1030,1,178.68,178.68,No,0,20.11,198.79,Not Returned,,23-03-2025,198.79
TX1871,ORD1871,P1561,3,6.09,2.03,No,0,1.75,7.84,Not Returned,,15-05-2025,7.84
TX1872,ORD1872,P1125,2,39.42,19.71,Yes,4.6,1.03,35.85,Returned,31-03-2025 12:15,26-03-2025,1.03
TX1872,ORD1872,P1847,3,112.5,37.5,Yes,30.21,2.32,84.61,Returned,02-04-2025 12:15,26-03-2025,2.32
TX1873,ORD1873,P1225,3,195.87,65.29,No,0,15.44,211.31,Not Returned,,01-04-2025,211.31
TX1873,ORD1873,P1157,2,126.82,63.41,No,0,18.18,145,Not Returned,,01-04-2025,145
TX1874,ORD1874,P1756,1,207.77,207.77,No,0,16.69,224.46,Returned,08-04-2025 02:17,04-04-2025,16.69
TX1874,ORD1874,P1585,1,66.81,66.81,No,0,16.89,83.7,Not Returned,,04-04-2025,83.7
TX1875,ORD1875,P1324,1,53.52,53.52,No,0,1.53,55.05,Not Returned,,25-04-2025,55.05
TX1876,ORD1876,P1756,3,623.31,207.77,No,0,17.78,641.09,Not Returned,,11-04-2025,641.09
TX1876,ORD1876,P1496,1,174.11,174.11,No,0,3.99,178.1,Returned,17-04-2025 04:17,11-04-2025,3.99
TX1876,ORD1876,P1402,1,43.07,43.07,No,0,3.64,46.71,Not Returned,,11-04-2025,46.71
TX1877,ORD1877,P1036,2,144.82,72.41,No,0,18.58,163.4,Not Returned,,30-04-2025,163.4
TX1877,ORD1877,P1191,3,35.28,11.76,No,0,23.18,58.46,Not Returned,,30-04-2025,58.46
TX1877,ORD1877,P1330,3,871.83,290.61,No,0,1.91,873.74,Not Returned,,30-04-2025,873.74
TX1878,ORD1878,P1276,2,65.98,32.99,Yes,7.79,5.5,63.69,Not Returned,,22-04-2025,63.69
TX1878,ORD1878,P1475,1,55.64,55.64,No,0,16.33,71.97,Not Returned,,22-04-2025,71.97
TX1879,ORD1879,P1803,3,405.63,135.21,Yes,79.28,0.44,326.79,Returned,07-06-2025 05:15,30-05-2025,0.44
TX1879,ORD1879,P1660,2,635.78,317.89,No,0,22.69,658.47,Not Returned,,30-05-2025,658.47
TX1879,ORD1879,P1878,3,193.8,64.6,Yes,48.89,4.77,149.68,Not Returned,,30-05-2025,149.68
TX1880,ORD1880,P1855,1,53.48,53.48,No,0,5.12,58.6,Not Returned,,11-05-2025,58.6
TX1881,ORD1881,P1288,2,660.06,330.03,Yes,107.08,14.07,567.05,Not Returned,,18-03-2025,567.05
TX1881,ORD1881,P1516,1,62.37,62.37,Yes,13.95,23.68,72.1,Not Returned,,18-03-2025,72.1
TX1882,ORD1882,P1315,2,187.44,93.72,Yes,45.1,3.01,145.35,Not Returned,,09-05-2025,145.35
TX1883,ORD1883,P1934,3,218.73,72.91,No,0,12.25,230.98,Returned,10-04-2025 05:16,01-04-2025,12.25
TX1883,ORD1883,P1471,1,97.4,97.4,Yes,9.88,6.68,94.2,Not Returned,,01-04-2025,94.2
TX1883,ORD1883,P1719,1,33.41,33.41,Yes,6.51,0.49,27.39,Returned,04-04-2025 05:16,01-04-2025,0.49
TX1884,ORD1884,P1560,1,91.55,91.55,Yes,15.04,1.85,78.36,Not Returned,,18-03-2025,78.36
TX1884,ORD1884,P1569,1,115.78,115.78,Yes,18.71,3.27,100.34,Not Returned,,18-03-2025,100.34
TX1884,ORD1884,P1004,1,20.16,20.16,No,0,21.42,41.58,Returned,28-03-2025 10:37,18-03-2025,21.42
TX1885,ORD1885,P1780,2,29.1,14.55,Yes,5.48,15.78,39.4,Not Returned,,26-05-2025,39.4
TX1885,ORD1885,P1715,3,113.49,37.83,No,0,21.7,135.19,Returned,30-05-2025 01:21,26-05-2025,21.7
TX1885,ORD1885,P1856,1,300.7,300.7,Yes,72.95,2.02,229.77,Not Returned,,26-05-2025,229.77
TX1886,ORD1886,P1989,1,17.19,17.19,No,0,21.62,38.81,Not Returned,,05-05-2025,38.81
TX1887,ORD1887,P1726,1,25.39,25.39,Yes,6.93,15.77,34.23,Not Returned,,16-04-2025,34.23
TX1887,ORD1887,P1501,1,3.21,3.21,No,0,24.29,27.5,Not Returned,,16-04-2025,27.5
TX1888,ORD1888,P1409,2,125.5,62.75,No,0,16.57,142.07,Not Returned,,18-03-2025,142.07
TX1888,ORD1888,P1512,3,258.57,86.19,Yes,75.66,24.15,207.06,Returned,21-03-2025 20:41,18-03-2025,24.15
TX1889,ORD1889,P1833,1,7.51,7.51,No,0,19.36,26.87,Not Returned,,17-05-2025,26.87
TX1890,ORD1890,P1971,2,195.06,97.53,No,0,9.53,204.59,Not Returned,,23-03-2025,204.59
TX1891,ORD1891,P1245,3,217.05,72.35,Yes,23.87,22.66,215.84,Not Returned,,16-04-2025,215.84
TX1891,ORD1891,P1282,2,281.8,140.9,Yes,28.41,16.48,269.87,Not Returned,,16-04-2025,269.87
TX1891,ORD1891,P1086,2,177.7,88.85,No,0,9.59,187.29,Not Returned,,16-04-2025,187.29
TX1892,ORD1892,P1234,1,407.02,407.02,No,0,17.72,424.74,Not Returned,,21-04-2025,424.74
TX1892,ORD1892,P1049,1,12.68,12.68,No,0,18.84,31.52,Not Returned,,21-04-2025,31.52
TX1892,ORD1892,P1388,3,1396.56,465.52,No,0,6.96,1403.52,Returned,26-04-2025 12:18,21-04-2025,6.96
TX1893,ORD1893,P1355,2,857.24,428.62,Yes,151.28,24.42,730.38,Not Returned,,23-04-2025,730.38
TX1893,ORD1893,P1985,1,28.06,28.06,Yes,3.43,23.67,48.3,Not Returned,,23-04-2025,48.3
TX1893,ORD1893,P1393,2,159.08,79.54,Yes,31.03,13.77,141.82,Not Returned,,23-04-2025,141.82
TX1894,ORD1894,P1575,1,47.13,47.13,No,0,24.41,71.54,Not Returned,,22-05-2025,71.54
TX1895,ORD1895,P1704,2,971.9,485.95,No,0,7.53,979.43,Not Returned,,17-03-2025,979.43
TX1896,ORD1896,P1550,3,462.81,154.27,No,0,2.12,464.93,Not Returned,,03-03-2025,464.93
TX1896,ORD1896,P1080,1,44.91,44.91,No,0,22.28,67.19,Returned,13-03-2025 13:01,03-03-2025,22.28
TX1897,ORD1897,P1018,2,248.62,124.31,No,0,2.09,250.71,Not Returned,,14-05-2025,250.71
TX1897,ORD1897,P1701,2,951.36,475.68,No,0,22.44,973.8,Not Returned,,14-05-2025,973.8
TX1898,ORD1898,P1703,2,44.08,22.04,No,0,4.38,48.46,Not Returned,,07-03-2025,48.46
TX1898,ORD1898,P1763,3,81.45,27.15,No,0,0.96,82.41,Not Returned,,07-03-2025,82.41
TX1898,ORD1898,P1600,1,49.23,49.23,No,0,19.37,68.6,Not Returned,,07-03-2025,68.6
TX1899,ORD1899,P1674,1,119.68,119.68,Yes,28.29,4.52,95.91,Not Returned,,19-03-2025,95.91
TX1900,ORD1900,P1467,3,389.7,129.9,Yes,73.35,10.44,326.79,Returned,31-03-2025 15:31,24-03-2025,10.44
TX1900,ORD1900,P1126,3,368.46,122.82,No,0,9.64,378.1,Not Returned,,24-03-2025,378.1
TX1900,ORD1900,P1556,1,98.17,98.17,Yes,19.56,6.41,85.02,Returned,25-03-2025 15:31,24-03-2025,6.41
TX1901,ORD1901,P1373,2,286.92,143.46,Yes,52.82,21.12,255.22,Returned,02-06-2025 12:51,26-05-2025,21.12
